filename,AA,AE,AH,AO,AW,AY,B,CH,D,DH,EH,ER,EY,F,G,HH,IH,IY,JH,K,L,M,N,NG,OW,OY,P,R,S,SH,T,TH,UH,UW,V,W,Y,Z,ZH
AYL_DukeSenior,31,81,222,53,28,61,38,15,139,99,87,57,26,59,25,54,149,93,13,55,117,87,183,18,28,3,39,115,129,18,173,12,19,57,54,75,35,72,3
AYL_Hymen,9,9,31,8,3,5,5,1,18,18,14,12,7,6,3,22,29,10,3,11,10,15,36,4,5,2,2,24,14,4,32,5,5,17,9,13,11,20,2
AYL_Jaques,86,160,472,104,37,158,92,29,226,173,153,111,77,111,49,117,314,196,25,140,256,197,401,65,61,8,71,216,212,35,305,44,25,145,110,137,68,184,2
AYL_LORDS.FREDERICK.0.1,1,2,11,2,1,1,3,1,8,6,5,6,3,1,0,5,4,5,0,1,2,3,8,1,0,0,0,4,5,0,5,0,0,0,3,0,0,1,0
AYL_LORDS.FREDERICK.0.2,4,5,20,7,1,1,2,2,8,10,8,4,4,4,3,2,12,9,1,6,13,7,15,1,3,1,3,14,12,3,13,1,2,4,3,4,4,8,0
AYL_LORDS.FREDERICK.LeBeau,18,32,109,26,4,19,14,10,66,51,31,42,18,21,8,36,68,37,5,28,56,34,66,9,12,1,31,57,55,6,61,9,6,40,26,15,28,36,1
AYL_LORDS.SENIOR,0,2,15,1,0,1,2,0,6,6,3,5,0,2,1,8,7,9,0,4,4,5,9,1,1,0,1,2,5,3,6,1,0,3,2,4,0,2,0
AYL_LORDS.SENIOR.0.1,12,33,114,21,7,19,20,11,62,47,31,23,13,17,11,37,63,44,7,26,39,38,76,16,12,0,20,58,59,6,78,7,9,27,22,22,9,31,0
AYL_LORDS.SENIOR.0.2,3,5,21,3,0,2,3,0,14,11,8,7,0,2,1,14,18,12,0,7,8,9,16,5,2,0,3,7,10,4,10,1,0,4,3,8,1,4,0
AYL_LORDS.SENIOR.Amiens,22,21,62,10,5,23,16,2,31,43,20,23,7,18,8,22,54,40,5,26,39,29,63,11,22,1,10,35,45,7,62,5,3,19,8,25,8,26,0
AYL_Oliver,67,92,302,57,33,97,89,26,179,125,111,87,53,66,33,100,226,111,8,77,167,115,269,30,54,7,53,157,170,29,225,19,21,90,61,98,48,89,2
AYL_OliverMartext,1,2,10,4,2,1,1,0,0,4,4,1,1,2,2,1,7,5,1,1,7,7,8,1,1,0,0,6,1,2,8,0,1,2,5,1,0,3,0
AYL_Orlando,145,195,611,138,50,275,163,54,321,266,207,163,88,145,56,141,405,264,33,155,273,287,443,74,104,8,100,369,285,47,476,59,55,171,140,187,103,189,0
AYL_Phoebe,46,65,124,36,27,93,35,9,87,93,56,41,19,35,12,52,125,75,3,43,72,94,130,7,16,2,33,86,69,20,164,10,12,39,32,50,20,52,0
AYL_Rosalind,328,524,1378,335,145,510,299,100,734,544,490,396,259,351,127,396,893,588,52,419,703,654,1177,110,246,6,224,792,644,129,1050,96,148,484,376,463,338,481,4
AYL_SERVANTS.1,7,10,62,8,6,15,8,1,38,26,10,14,12,6,2,16,57,25,1,9,27,14,35,31,10,1,19,34,28,1,39,1,1,7,13,24,1,15,0
AYL_SERVANTS.2,4,7,61,5,3,14,8,0,36,25,6,12,13,9,2,15,53,20,1,7,22,11,32,28,10,0,17,30,23,0,30,3,1,7,11,18,1,16,0
AYL_SecondBrother,3,11,32,7,3,9,7,2,26,19,16,15,5,9,4,15,29,13,2,11,13,16,23,4,5,0,5,27,19,1,31,3,3,12,6,14,0,12,0
AYL_Silvius,40,54,125,25,19,51,51,5,70,53,38,36,22,43,11,29,75,78,3,31,65,51,108,10,36,0,23,58,75,16,111,11,5,39,49,21,22,38,0
AYL_Touchstone,144,202,605,155,55,194,134,28,328,266,242,190,92,144,76,130,424,240,21,169,272,254,480,42,97,6,109,347,323,34,509,31,49,142,129,197,80,209,3
AYL_William,2,2,3,1,0,3,0,1,7,0,2,10,2,0,4,2,4,4,0,1,1,2,2,1,3,0,1,4,13,0,4,1,2,4,1,3,3,0,0
Ado_ATTENDANTS.0.1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
Ado_Antonio,2,4,2,0,1,3,0,0,2,0,1,3,0,1,0,1,2,0,0,1,1,3,3,0,0,0,0,1,0,0,9,0,0,3,0,2,1,0,0
Ado_Balthasar,11,8,34,18,2,13,12,0,23,15,21,16,4,4,3,9,25,17,0,12,18,21,54,10,20,1,1,15,37,1,32,4,2,12,15,17,8,14,0
Ado_Beatrice,125,230,584,142,45,206,120,31,348,203,219,129,112,144,68,204,446,241,21,180,299,259,538,63,100,3,100,304,256,29,459,43,60,159,115,189,109,215,4
Ado_Benedick,204,366,897,215,79,397,230,54,507,354,294,276,179,207,106,280,610,414,40,287,459,414,781,92,180,12,164,502,465,87,709,68,86,246,224,289,166,268,2
Ado_Borachio,59,90,267,66,26,82,61,21,165,116,78,84,58,47,21,86,172,131,12,72,118,124,249,22,72,5,50,148,124,36,205,18,21,65,51,63,35,73,0
Ado_Boy,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,2,0,0,1,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
Ado_Claudio,101,148,459,124,55,187,117,31,284,187,179,132,103,115,44,193,382,230,25,115,236,203,434,42,120,5,93,281,267,69,400,39,42,135,126,168,83,153,3
Ado_Conrade,15,32,69,13,9,15,10,1,24,34,19,11,19,16,5,11,33,22,1,9,21,24,48,1,10,0,7,36,31,11,57,4,6,23,9,20,24,13,1
Ado_Dogberry,110,155,357,105,36,95,104,38,200,154,144,118,96,92,64,80,251,141,15,92,155,171,343,31,71,3,88,225,204,35,309,32,29,120,72,113,84,116,0
Ado_DonJohn,48,79,202,44,18,87,57,11,117,78,89,78,40,55,15,66,179,93,11,70,99,115,177,24,50,1,33,123,108,19,190,21,13,81,44,80,38,55,6
Ado_DonPedro,118,207,646,140,72,173,154,38,363,255,228,155,126,147,65,245,435,322,31,178,308,226,488,45,108,6,87,323,315,75,517,55,58,170,121,235,102,171,2
Ado_FriarFrancis,33,47,181,43,10,49,32,7,102,55,66,46,44,37,6,46,117,83,14,45,107,57,162,14,22,2,33,88,87,33,144,10,10,43,39,48,26,56,1
Ado_Hero,44,79,262,53,32,99,57,16,167,101,96,85,53,50,29,60,155,110,5,94,122,103,217,13,54,2,46,122,125,27,172,16,23,67,59,90,21,81,0
Ado_Leonato,126,221,581,178,62,282,162,50,402,266,236,224,124,163,60,209,440,286,25,175,298,310,542,64,139,7,108,393,328,93,524,58,37,202,161,191,112,187,2
Ado_LeonatosBrother,19,33,98,21,8,28,19,5,72,37,49,33,17,32,9,22,61,36,4,33,60,54,95,4,21,5,14,39,59,7,82,4,5,27,17,32,22,25,0
Ado_MESSENGERS.DONPEDRO.1,2,1,3,3,0,2,3,0,3,2,1,1,0,1,0,0,4,1,1,1,2,4,5,0,0,0,0,5,1,0,3,0,0,1,0,1,1,1,0
Ado_MESSENGERS.LEONATO.1,16,13,63,15,2,10,15,6,39,17,23,17,14,11,6,22,40,30,6,9,29,24,52,1,12,2,11,28,23,2,39,5,4,13,19,10,8,23,1
Ado_MUSICIANS,2,1,15,4,3,5,2,1,10,7,7,3,2,1,4,6,6,6,1,0,8,3,11,1,5,0,2,6,7,0,9,1,0,3,8,3,3,3,0
Ado_Margaret,34,40,143,36,14,60,39,7,65,37,47,35,25,20,16,36,101,51,4,50,72,46,124,24,27,1,15,77,71,6,111,27,10,31,36,43,28,43,0
Ado_Sexton,11,14,35,7,1,2,11,3,12,17,12,9,4,8,6,4,25,9,1,10,15,17,28,1,6,0,2,17,20,2,23,1,0,10,2,10,7,14,0
Ado_Ursula,24,33,109,24,7,19,19,10,63,22,35,19,9,17,13,26,64,40,6,30,46,38,73,13,22,1,15,62,36,13,66,7,7,42,21,22,29,30,0
Ado_Verges,8,26,43,7,1,14,14,3,21,16,20,12,11,5,4,11,39,22,2,15,19,16,48,5,6,0,6,18,33,4,38,4,2,10,9,9,8,18,0
Ado_WATCHMEN.1,7,7,24,10,2,7,7,1,22,11,9,6,5,7,2,11,23,10,5,5,9,15,30,1,6,0,4,22,12,0,10,2,0,5,4,7,5,10,0
Ado_WATCHMEN.2,2,2,6,2,1,0,2,1,1,3,0,2,0,1,0,2,4,6,0,1,5,0,5,1,1,0,2,2,4,0,4,0,0,1,0,6,0,1,0
Ado_WATCHMEN.Seacoal,13,12,27,5,4,1,6,5,12,10,10,11,4,6,1,13,15,18,3,7,17,10,24,2,7,0,4,12,20,1,25,4,0,4,6,11,2,8,0
Ant_ATTENDANTS.ANTONY,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Ant_ATTENDANTS.CAESAR,0,0,2,1,0,0,0,0,0,2,2,2,4,1,0,0,0,2,0,1,0,1,0,0,0,0,0,3,2,0,0,0,0,0,0,3,0,2,0
Ant_Agrippa,17,24,105,21,16,17,25,9,73,27,43,46,28,18,19,34,61,60,10,31,54,32,76,2,20,1,25,64,69,8,89,9,9,33,17,37,10,43,0
Ant_Alexas,12,15,44,13,4,9,8,3,33,14,22,11,12,6,3,27,31,32,5,17,23,25,39,3,14,1,14,35,37,5,44,5,6,17,13,15,11,19,1
Ant_Ambassador,3,10,35,6,1,11,3,4,10,14,10,7,5,7,4,12,14,16,1,8,11,10,24,0,1,0,5,18,19,0,24,2,0,10,8,5,0,20,0
Ant_Antony,363,507,1349,347,210,593,277,104,831,620,547,442,286,345,167,414,913,667,71,475,732,682,1150,119,279,18,360,841,871,135,1208,104,95,345,320,484,181,544,11
Ant_Boy,2,2,9,0,7,3,3,0,7,8,2,4,1,0,3,1,7,2,0,8,4,2,7,1,2,0,4,8,5,0,3,0,0,0,3,4,0,2,0
Ant_CAPTAINS,1,0,7,0,2,0,0,0,5,2,1,3,0,0,3,0,2,0,1,2,5,1,3,0,3,0,2,3,2,0,2,0,1,0,0,2,0,0,0
Ant_CAPTAINS.0.1,2,0,9,1,2,0,0,0,6,3,3,4,0,1,4,0,3,0,2,2,6,3,5,0,4,0,2,6,2,0,2,0,2,0,0,2,0,1,0
Ant_Canidius,13,11,35,13,7,10,11,3,22,12,12,15,7,12,5,16,27,25,5,10,24,17,34,3,15,0,6,23,27,4,24,3,1,9,7,16,3,23,0
Ant_Charmian,37,57,159,33,10,52,28,23,97,50,66,44,35,45,22,49,111,81,8,44,78,112,131,22,43,4,30,82,105,9,109,14,10,42,28,53,27,46,0
Ant_Cleopatra,268,411,1122,232,149,429,258,86,608,503,446,304,249,238,173,329,720,567,57,330,591,608,968,116,247,14,234,635,661,94,942,68,85,232,247,349,95,429,3
Ant_Countryman,15,15,64,11,1,19,15,1,34,34,22,17,12,11,9,12,48,26,2,9,24,33,39,9,9,2,8,26,20,9,52,5,12,21,26,25,9,18,0
Ant_Demetrius,3,5,9,0,0,5,2,0,3,4,2,3,0,1,0,5,4,7,0,2,4,5,3,0,5,0,5,6,9,0,8,0,1,3,3,2,1,5,0
Ant_Diomedes,11,14,26,10,4,7,6,1,25,8,13,10,3,3,3,15,17,15,2,10,13,20,22,1,6,0,8,20,19,6,33,4,2,9,5,12,6,9,0
Ant_Dolabella,15,30,62,16,4,24,15,6,43,26,29,31,7,13,8,26,46,36,4,17,27,43,56,5,15,0,13,48,48,3,54,6,8,28,13,22,21,31,1
Ant_Egyptian,2,2,11,2,0,4,0,0,3,5,3,4,3,4,1,3,7,5,1,3,2,6,11,0,1,0,3,6,7,5,10,0,1,3,2,2,2,6,0
Ant_Enobarbus,125,241,619,130,55,174,130,41,334,259,221,227,116,166,59,192,435,332,27,172,292,229,518,72,125,8,137,346,367,69,533,49,38,155,150,227,79,246,4
Ant_Eros,20,19,73,22,3,28,9,4,51,32,28,38,13,17,4,29,42,38,4,25,38,46,58,3,16,0,24,55,45,5,50,8,5,12,12,21,6,36,1
Ant_GUARDS,0,1,3,0,0,1,0,0,2,0,2,0,1,0,0,2,0,2,0,0,1,1,1,0,2,0,0,0,3,0,2,0,0,0,2,1,0,0,0
Ant_GUARDS.0.1,4,2,7,2,1,4,0,0,4,1,3,2,2,1,0,3,3,4,0,0,4,3,5,0,5,1,1,5,5,0,10,0,0,3,3,6,2,4,0
Ant_GUARDS.0.2,1,1,4,1,0,2,0,0,2,1,2,0,1,0,0,2,1,2,0,0,1,1,2,0,2,0,0,2,4,0,3,0,0,0,2,1,0,1,0
Ant_GUARDS.0.3,0,1,4,1,0,1,0,0,2,0,3,0,1,0,0,2,0,3,0,0,1,1,4,0,2,0,0,1,3,0,2,0,0,0,2,2,0,0,0
Ant_GUARDS.CAESAR.0.1,9,6,27,2,2,6,4,4,15,11,7,7,3,3,3,8,15,13,0,6,11,9,20,1,3,0,7,11,18,2,14,1,2,0,6,7,0,17,0
Ant_GUARDS.CAESAR.0.2,0,0,1,2,0,0,0,0,2,1,3,1,0,1,0,1,1,1,0,1,2,2,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,2,0
Ant_GUARDS.CAESAR.1,1,2,4,1,0,1,2,0,2,3,2,0,0,2,1,2,7,3,0,0,3,1,4,1,1,0,1,6,2,0,2,0,1,1,0,1,2,5,0
Ant_GUARDS.Dercetus,12,11,28,6,3,21,14,3,31,21,11,15,4,9,0,18,34,18,2,7,17,12,25,1,8,0,7,12,27,2,35,2,1,8,4,14,1,21,0
Ant_Gallus,1,0,4,1,1,1,1,0,2,2,2,5,5,1,1,2,1,8,0,2,2,3,0,0,0,0,1,5,5,1,1,0,0,1,0,3,1,5,0
Ant_Iras,14,15,39,9,4,11,9,4,31,12,19,7,8,11,9,13,28,20,2,11,16,25,31,4,13,2,12,33,18,6,24,1,4,11,8,6,6,17,0
Ant_LADIES,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Ant_Lepidus,23,32,121,30,10,29,34,11,42,29,39,48,21,22,10,21,52,55,8,27,60,44,87,4,22,1,32,66,71,14,110,6,6,29,21,33,24,44,0
Ant_MESSENGERS.ANTONY.1,3,5,23,6,1,5,5,1,12,13,10,10,7,14,0,4,16,8,0,7,9,9,17,2,2,0,3,14,13,2,20,1,2,8,3,5,2,9,2
Ant_MESSENGERS.ANTONY.2,1,1,3,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,0,0,1,2,2,0,0,0,1,2,1,0,1,0,0,0,0,1,1,1,0
Ant_MESSENGERS.ANTONY.3,0,0,5,1,0,2,1,0,2,4,4,1,0,2,0,1,6,3,0,2,3,1,3,1,1,0,0,3,6,0,2,1,1,1,2,3,0,2,0
Ant_MESSENGERS.CAESAR.1,1,6,13,6,3,1,4,1,9,6,4,4,0,1,1,6,13,8,0,1,4,5,10,2,4,0,7,12,9,1,13,0,0,1,7,0,0,8,0
Ant_MESSENGERS.CAESAR.2,2,5,12,5,1,5,4,1,10,7,5,5,7,4,0,2,12,9,0,10,6,9,15,2,3,0,3,13,12,1,10,3,1,3,5,5,1,9,0
Ant_MESSENGERS.X.1,0,0,1,1,0,1,0,0,2,0,0,0,0,1,1,0,0,0,0,0,1,3,1,0,1,0,0,3,0,0,0,0,1,1,0,0,0,1,0
Ant_MESSENGERS.X.2,12,35,63,8,3,15,11,4,58,14,18,19,17,12,5,22,15,47,1,13,12,60,48,2,11,0,7,34,19,16,33,2,6,15,10,15,6,23,0
Ant_MESSENGERS.X.3,0,1,2,1,0,1,0,0,1,1,0,1,1,0,0,2,2,2,0,1,1,1,2,0,0,0,0,2,1,0,2,0,0,2,0,0,0,5,0
Ant_MESSENGERS.X.4,0,0,1,1,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Ant_MESSENGERS.X.5,0,1,3,0,0,0,0,0,1,1,0,0,0,1,0,0,2,2,0,1,1,1,3,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0
Ant_Maecenas,11,18,74,8,5,8,17,2,32,22,30,27,16,18,13,19,46,40,8,19,32,32,50,3,16,1,13,36,46,5,76,2,2,21,13,25,9,27,0
Ant_Mardian,7,17,41,3,1,10,8,2,35,12,11,7,6,5,3,7,23,16,1,7,9,14,42,4,5,0,5,14,17,5,25,3,0,4,6,12,3,10,1
Ant_Menas,33,35,104,31,18,42,19,5,64,67,40,44,21,36,11,31,54,62,1,33,61,44,80,9,20,0,38,70,54,4,83,10,7,26,27,46,7,39,0
Ant_Octavia,17,18,43,25,5,23,20,4,47,19,16,12,14,12,6,13,35,27,0,18,35,36,42,4,13,1,15,54,29,4,45,3,8,14,8,19,9,24,1
Ant_Octavius,167,275,805,159,79,208,171,62,419,284,251,211,133,167,77,210,494,361,44,221,357,308,614,70,142,11,173,430,432,89,657,46,45,213,190,216,109,258,4
Ant_Philo,7,10,47,5,3,5,9,2,16,17,9,11,6,8,6,10,19,9,1,10,20,11,30,0,7,0,8,14,14,4,32,1,4,7,9,7,2,17,1
Ant_Pompey,59,95,217,46,32,70,51,11,123,106,76,74,43,59,26,75,137,103,14,59,99,96,183,23,42,2,47,115,132,19,199,16,16,54,57,69,28,71,2
Ant_Proculeius,10,18,33,16,2,12,9,3,35,17,21,22,14,19,5,15,37,38,2,15,35,19,37,5,8,1,13,36,30,5,47,4,4,21,11,15,13,20,0
Ant_SERVANTS,1,0,1,0,0,0,1,0,2,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Ant_SERVANTS.0.1,4,4,13,3,1,2,8,2,14,9,5,4,5,3,2,7,16,11,1,4,10,7,12,1,3,0,2,12,8,2,13,0,1,6,2,7,1,7,0
Ant_SERVANTS.0.2,3,7,15,1,1,6,2,1,9,7,6,3,3,4,2,7,14,7,0,4,5,6,14,1,3,0,4,8,6,2,11,0,1,4,4,3,0,12,0
Ant_SERVANTS.X.1,0,0,3,0,0,0,0,0,0,0,1,2,0,1,0,0,0,1,1,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0
Ant_SERVANTS.X.2,0,1,0,1,1,1,0,0,4,0,0,1,1,1,0,1,1,2,0,1,2,1,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0
Ant_SOLDIERS.ANTONY,2,0,1,0,4,0,0,0,2,1,2,1,1,0,1,3,2,1,2,1,1,1,6,0,1,0,0,3,2,0,4,0,1,2,0,0,1,1,0
Ant_SOLDIERS.ANTONY.0.1,8,2,14,3,5,3,2,1,9,6,7,6,6,5,4,6,14,9,3,4,9,6,16,1,4,1,3,12,15,1,19,1,5,6,4,10,2,8,0
Ant_SOLDIERS.ANTONY.0.2,6,7,20,0,10,3,3,1,9,3,5,9,4,3,3,13,10,9,4,4,10,7,20,1,4,1,3,12,10,0,21,2,2,9,7,8,5,8,0
Ant_SOLDIERS.ANTONY.0.3,2,1,4,0,4,2,0,0,8,2,2,4,1,0,3,5,2,3,2,1,1,2,11,0,2,0,0,5,3,0,7,1,3,7,0,0,4,2,0
Ant_SOLDIERS.ANTONY.0.4,3,0,2,0,4,1,0,0,3,1,3,1,1,0,1,3,4,1,2,1,2,1,8,0,1,0,0,3,3,0,7,0,1,2,0,1,1,3,0
Ant_SOLDIERS.ANTONY.X.1,7,7,20,4,2,12,5,1,14,7,4,6,2,5,2,6,11,8,2,7,10,4,22,5,5,0,6,8,12,3,21,2,2,11,1,6,6,12,0
Ant_SOLDIERS.ANTONY.X.2,1,2,5,1,1,0,1,0,3,3,2,2,0,0,0,1,4,2,0,2,1,1,3,0,1,0,2,4,2,0,5,1,0,1,2,0,1,1,0
Ant_SOLDIERS.ANTONY.X.3,3,10,12,4,1,3,0,0,7,14,2,6,3,4,1,9,10,11,1,4,8,6,12,2,5,0,2,7,11,1,10,0,1,2,5,3,0,8,0
Ant_SOLDIERS.CAESAR.X.1,4,5,15,4,3,7,2,0,6,7,9,5,1,3,1,5,7,3,1,3,6,9,16,1,2,0,1,5,8,0,18,1,1,5,3,2,5,5,1
Ant_Scarus,17,32,75,15,6,21,14,5,42,25,29,22,13,16,8,27,46,25,6,24,38,22,62,4,13,1,15,37,41,4,55,3,3,7,19,19,3,34,0
Ant_Seleucus,1,7,6,0,0,3,0,2,4,3,1,2,1,1,0,3,4,3,0,1,3,7,5,0,1,0,4,3,4,0,5,0,0,3,1,2,1,1,0
Ant_Silius,4,8,23,3,4,7,2,2,11,13,8,4,1,4,2,4,12,9,2,3,9,5,17,1,4,0,5,13,14,3,22,3,1,4,1,8,2,4,0
Ant_Soothsayer,10,18,53,13,3,19,18,7,15,22,18,15,13,16,4,14,36,26,3,12,21,18,46,2,6,0,8,32,22,8,39,1,3,19,14,13,15,18,0
Ant_Taurus,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Ant_Thidias,12,25,45,12,4,7,12,4,29,19,10,19,11,15,6,15,33,25,0,11,15,23,41,2,8,0,9,30,25,6,47,0,5,17,9,10,11,27,0
Ant_Varrius,2,4,7,1,1,1,0,0,2,3,3,5,1,3,0,1,9,4,1,3,3,4,6,0,2,0,3,6,8,1,9,0,0,0,3,1,0,3,0
Ant_Ventidius,6,25,64,17,8,11,12,6,27,20,15,20,18,16,4,23,41,20,3,22,19,27,52,4,6,1,13,29,29,5,31,2,3,11,17,25,2,21,0
Ant_WATCHMEN.1,1,2,3,0,0,0,0,0,4,1,2,1,1,0,1,4,5,3,0,2,4,3,3,0,2,0,1,2,9,1,7,0,0,5,0,3,1,1,0
Ant_WATCHMEN.2,2,1,7,0,0,0,1,0,1,3,3,4,3,1,0,3,3,5,0,6,2,3,3,0,1,0,3,2,9,0,5,0,0,2,1,3,1,1,0
Ant_WATCHMEN.Sentry,5,7,17,6,5,3,5,0,10,9,9,10,4,5,2,10,15,15,0,7,9,9,13,1,2,0,4,18,13,2,14,3,2,2,6,6,2,10,0
Cor_AEDILES,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
Cor_AEDILES.X.2,1,4,7,5,0,4,0,0,5,5,6,2,3,2,2,4,8,7,0,1,6,5,7,1,2,0,3,4,5,1,5,0,0,1,4,3,1,8,0
Cor_AEDILES.X.3,1,2,15,4,1,1,1,0,4,8,4,3,1,1,0,2,9,4,0,0,4,4,6,0,1,1,5,12,6,0,9,0,1,2,4,6,0,5,0
Cor_Adrian,9,15,44,8,4,11,9,3,19,14,17,10,9,7,2,11,25,14,3,11,15,20,39,4,11,1,7,23,21,2,40,2,2,19,11,11,13,11,1
Cor_Aufidius,104,176,470,130,64,188,105,40,266,215,195,137,102,112,37,178,330,224,21,127,207,241,446,34,118,6,112,333,277,49,462,44,27,112,122,145,59,192,0
Cor_CITIZENS.ANTIUM.1,0,1,6,1,1,1,2,0,2,4,0,0,1,2,0,4,5,3,0,0,1,0,4,0,1,0,0,2,6,0,5,0,0,2,1,0,2,3,0
Cor_CITIZENS.ROMAN,10,9,25,4,9,0,11,0,14,11,7,6,6,4,7,16,28,31,0,15,17,17,26,1,16,0,11,16,19,9,24,2,1,11,5,11,6,12,0
Cor_CITIZENS.ROMAN.0.1,32,30,104,20,22,17,31,4,55,45,38,31,19,23,16,44,84,89,3,36,48,40,89,5,28,0,34,67,63,16,97,8,9,36,23,44,13,46,0
Cor_CITIZENS.ROMAN.0.2,22,31,112,26,21,10,27,5,59,49,37,36,35,17,17,39,81,70,3,37,58,35,84,11,28,0,32,66,77,15,94,5,9,31,17,43,19,32,1
Cor_CITIZENS.ROMAN.0.3,11,11,35,5,10,1,13,0,26,15,13,7,7,5,8,17,39,37,0,16,20,19,35,2,19,0,11,19,26,10,34,3,1,14,7,17,7,14,0
Cor_CITIZENS.ROMAN.1,6,3,26,8,3,8,2,1,13,5,10,6,1,5,0,10,15,11,0,12,12,9,26,0,7,2,6,9,20,1,26,1,1,7,6,9,0,7,0
Cor_CITIZENS.ROMAN.2,7,8,23,6,3,7,2,1,14,5,14,10,7,5,2,10,17,11,2,8,10,15,27,2,10,2,2,13,23,4,23,2,3,11,11,18,10,8,0
Cor_CITIZENS.ROMAN.3,30,30,104,30,23,21,35,2,50,34,43,44,14,23,12,42,81,56,1,32,49,47,83,15,27,8,19,57,74,8,109,13,9,45,31,59,23,50,0
Cor_CITIZENS.ROMAN.4,10,7,16,6,0,0,4,0,13,3,8,6,0,2,2,9,10,11,2,7,9,6,26,0,5,1,3,11,6,1,13,0,0,10,12,3,9,6,0
Cor_CITIZENS.ROMAN.5,5,1,7,4,2,1,0,0,4,3,7,3,0,3,3,3,6,4,1,3,6,3,14,0,6,2,2,7,5,1,9,0,0,4,3,3,3,2,0
Cor_CITIZENS.ROMAN.6,7,4,7,3,1,0,2,0,3,2,8,0,3,0,2,2,5,5,0,5,7,6,22,0,7,1,1,2,7,1,9,1,0,0,2,3,0,2,0
Cor_CITIZENS.ROMAN.7,6,1,9,4,0,0,2,0,5,5,10,0,4,2,4,3,8,4,1,6,9,9,18,0,6,1,3,5,6,1,8,0,1,1,2,2,0,1,0
Cor_CITIZENS.ROMAN.8,4,1,4,3,0,0,1,0,1,2,7,0,3,0,1,0,4,2,0,4,6,5,15,0,6,0,1,2,5,1,6,0,0,0,1,2,0,0,0
Cor_CITIZENS.VOLSCIAN,2,0,6,1,0,4,0,0,5,1,2,2,0,1,0,4,5,5,0,5,4,6,3,0,0,0,2,3,3,0,5,0,0,2,0,0,0,3,0
Cor_CONSPIRATORS,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,2,7,0,0,5,6,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
Cor_CONSPIRATORS.0.1,1,7,10,5,3,3,1,0,11,7,7,4,1,2,1,9,18,7,1,9,16,7,14,1,6,2,3,10,6,0,14,0,1,1,1,5,2,4,0
Cor_CONSPIRATORS.0.2,1,1,7,3,0,1,2,1,7,3,5,3,6,3,3,7,18,4,1,5,14,5,9,1,4,0,2,10,7,2,10,2,0,6,3,4,4,3,0
Cor_CONSPIRATORS.0.3,2,6,21,12,2,5,4,2,9,9,12,7,5,8,0,13,24,13,1,10,23,7,14,2,0,0,7,17,19,1,16,0,1,3,7,13,4,8,0
Cor_Cominius,111,154,452,125,42,119,109,29,291,201,195,134,98,126,49,168,318,214,15,125,229,201,383,39,88,10,105,295,260,45,369,30,43,130,111,146,77,209,2
Cor_Coriolanus,359,562,1572,346,175,602,371,118,824,804,621,453,376,344,181,388,892,598,67,408,735,804,1301,123,318,38,319,974,903,145,1335,95,104,497,420,513,266,623,3
Cor_Gentlewoman,0,1,6,0,0,0,0,0,2,1,0,0,1,0,0,0,2,3,0,1,2,3,0,0,0,0,0,1,0,0,2,0,0,2,2,0,1,2,0
Cor_Herald,3,2,5,1,0,1,0,0,3,5,3,1,4,3,3,2,6,2,0,1,4,5,9,0,6,0,0,4,1,0,5,1,0,2,1,6,0,2,0
Cor_LORDS.VOLSCIAN,1,1,1,0,0,0,0,0,4,0,1,0,0,0,0,6,0,1,0,1,5,3,0,0,6,0,0,1,1,0,1,0,0,1,1,2,1,0,0
Cor_LORDS.VOLSCIAN.0.1,7,6,22,5,3,3,9,1,18,7,13,5,3,8,4,17,16,16,1,7,12,13,16,3,13,0,2,19,13,0,17,2,0,7,7,9,3,8,0
Cor_LORDS.VOLSCIAN.0.2,3,8,19,1,2,0,5,0,12,5,4,2,7,4,1,13,12,7,2,3,14,9,12,1,12,0,6,8,15,3,14,1,0,3,5,4,1,6,0
