filename,AA,AE,AH,AO,AW,AY,B,CH,D,DH,EH,ER,EY,F,G,HH,IH,IY,JH,K,L,M,N,NG,OW,OY,P,R,S,SH,T,TH,UH,UW,V,W,Y,Z,ZH
1H4_HenryIV_orig,0.021047022778739842,0.023711202877314506,0.07752764086852271,0.01851605168509391,0.011189556414013587,0.015319035566804315,0.01931530571466631,0.0025309710936459303,0.054082856001065674,0.036366058345544156,0.02557612894631677,0.013187691487944585,0.005061942187291861,0.02051418675902491,0.007992540295723992,0.020247768749167443,0.07299853470094578,0.036366058345544156,0.0025309710936459303,0.020647395763953642,0.04609031570534168,0.033169042227254565,0.07419741574530438,0.003596643133075796,0.01811642467030771,0.0005328360197149328,0.018782469694951377,0.04489143466098308,0.054082856001065674,0.008125749300652725,0.07153323564672971,0.004529106167576928,0.007859331290795258,0.02131344078859731,0.022911948847742107,0.022379112828027174,0.010390302384441188,0.030904489143466097,0.0018649260690022644
1H4_HenryV_orig,0.023524451939291736,0.029595278246205732,0.07782462057335582,0.02065767284991568,0.02023608768971332,0.025295109612141653,0.021163575042158517,0.0016020236087689714,0.048229342327150086,0.046795952782462055,0.022681281618887016,0.012310286677908937,0.006829679595278246,0.024198988195615515,0.010792580101180439,0.015767284991568296,0.06753794266441822,0.032293423271500844,0.0036256323777403036,0.023018549747048905,0.04561551433389545,0.03482293423271501,0.0642495784148398,0.006661045531197302,0.017200674536256323,0.0005902192242833053,0.018718381112984822,0.04342327150084317,0.04991568296795953,0.007925801011804385,0.06913996627318718,0.006239460370994941,0.008600337268128162,0.01669477234401349,0.021247892074198988,0.023524451939291736,0.010286677908937605,0.02057335581787521,0.0005902192242833053
1H4_Hotspur_orig,0.024014008171433336,0.02393062619861586,0.0777953806387059,0.01851079796547986,0.010172600683732177,0.02259651463353623,0.01859417993829734,0.002584841157341783,0.0504460935545735,0.036437922121237386,0.023013424497623614,0.014758609188693405,0.007337613607937964,0.020511965313099307,0.009088635037104978,0.022930042524806137,0.0727924622696573,0.03185191361627616,0.0033352789126990744,0.027766196948219794,0.04302509797381806,0.038939381305761696,0.0692070374385058,0.008338197281747686,0.019427999666472108,0.00033352789126990745,0.017843742182940048,0.04302509797381806,0.04544317518552489,0.0076711414992078715,0.07012423913949804,0.0058367380972233806,0.009672308846827316,0.01917785374801968,0.021595930959726506,0.023680480280163427,0.00925539898273993,0.02784957892103727,0.0010839656466271992
1H4_LadyPercy_orig,0.023872679045092837,0.021220159151193633,0.07073386383731212,0.019451812555260833,0.014146772767462422,0.03183023872679045,0.02475685234305924,0.002652519893899204,0.038903625110521665,0.042440318302387266,0.02564102564102564,0.007957559681697613,0.005305039787798408,0.022988505747126436,0.011494252873563218,0.016799292661361626,0.0627763041556145,0.03978779840848806,0.002652519893899204,0.01768346595932803,0.04774535809018567,0.034482758620689655,0.06984969053934571,0.004420866489832007,0.01856763925729443,0.0,0.01237842617152962,0.04509283819628647,0.060123784261715295,0.0035366931918656055,0.07957559681697612,0.011494252873563218,0.00618921308576481,0.022988505747126436,0.021220159151193633,0.019451812555260833,0.01856763925729443,0.020335985853227233,0.0008841732979664014
1H4_MESSENGERS.1_orig,0.05,0.0,0.0,0.1,0.0,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.05,0.0,0.05,0.0,0.05,0.0,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.05,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.0
1H4_MESSENGERS.2_orig,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.041666666666666664,0.0,0.0,0.0,0.041666666666666664,0.041666666666666664,0.0,0.08333333333333333,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.041666666666666664,0.0,0.0,0.125,0.125,0.041666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1H4_MESSENGERS.X_orig,0.035211267605633804,0.014084507042253521,0.04929577464788732,0.04225352112676056,0.0,0.056338028169014086,0.014084507042253521,0.007042253521126761,0.035211267605633804,0.028169014084507043,0.028169014084507043,0.028169014084507043,0.007042253521126761,0.04225352112676056,0.007042253521126761,0.04929577464788732,0.06338028169014084,0.04929577464788732,0.0,0.028169014084507043,0.035211267605633804,0.056338028169014086,0.04225352112676056,0.0,0.0,0.0,0.007042253521126761,0.07746478873239436,0.028169014084507043,0.007042253521126761,0.056338028169014086,0.0,0.0,0.0,0.014084507042253521,0.007042253521126761,0.007042253521126761,0.07746478873239436,0.0
1H4_MistressQuickly_orig,0.029441624365482234,0.03248730964467005,0.05482233502538071,0.030456852791878174,0.015228426395939087,0.03959390862944162,0.014213197969543147,0.0,0.04263959390862944,0.03350253807106599,0.017258883248730966,0.013197969543147208,0.009137055837563452,0.013197969543147208,0.0040609137055837565,0.029441624365482234,0.049746192893401014,0.03451776649746193,0.009137055837563452,0.02030456852791878,0.03553299492385787,0.047715736040609136,0.07614213197969544,0.01116751269035533,0.03350253807106599,0.0020304568527918783,0.013197969543147208,0.04568527918781726,0.047715736040609136,0.005076142131979695,0.03959390862944162,0.016243654822335026,0.02030456852791878,0.026395939086294416,0.02131979695431472,0.018274111675126905,0.02131979695431472,0.024365482233502538,0.0020304568527918783
1H4_Mortimer_orig,0.024336283185840708,0.02728613569321534,0.0803834808259587,0.016224188790560472,0.008849557522123894,0.02654867256637168,0.01696165191740413,0.003687315634218289,0.05530973451327434,0.03687315634218289,0.022123893805309734,0.021386430678466076,0.0058997050147492625,0.022861356932153392,0.005162241887905605,0.01991150442477876,0.0752212389380531,0.032448377581120944,0.0014749262536873156,0.022861356932153392,0.03761061946902655,0.033185840707964605,0.07669616519174041,0.00663716814159292,0.01327433628318584,0.0,0.022861356932153392,0.04056047197640118,0.043510324483775814,0.011061946902654867,0.06858407079646017,0.004424778761061947,0.009587020648967551,0.019174041297935103,0.016224188790560472,0.022123893805309734,0.01696165191740413,0.03023598820058997,0.0014749262536873156
1H4_Northumberland_orig,0.019455252918287938,0.021400778210116732,0.07198443579766536,0.029182879377431907,0.007782101167315175,0.02529182879377432,0.017509727626459144,0.0,0.05252918287937743,0.03696498054474708,0.017509727626459144,0.009727626459143969,0.007782101167315175,0.019455252918287938,0.011673151750972763,0.021400778210116732,0.08949416342412451,0.029182879377431907,0.0038910505836575876,0.02529182879377432,0.029182879377431907,0.03501945525291829,0.06031128404669261,0.013618677042801557,0.007782101167315175,0.0019455252918287938,0.027237354085603113,0.06614785992217899,0.04669260700389105,0.011673151750972763,0.06420233463035019,0.005836575875486381,0.011673151750972763,0.01556420233463035,0.013618677042801557,0.021400778210116732,0.011673151750972763,0.03696498054474708,0.0019455252918287938
1H4_Ostler_orig,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1H4_Peto_orig,0.008928571428571428,0.022321428571428572,0.08035714285714286,0.017857142857142856,0.022321428571428572,0.008928571428571428,0.026785714285714284,0.004464285714285714,0.07589285714285714,0.026785714285714284,0.013392857142857142,0.017857142857142856,0.013392857142857142,0.008928571428571428,0.017857142857142856,0.026785714285714284,0.08482142857142858,0.03125,0.0,0.013392857142857142,0.03125,0.026785714285714284,0.08482142857142858,0.008928571428571428,0.017857142857142856,0.0,0.03571428571428571,0.026785714285714284,0.049107142857142856,0.0,0.07589285714285714,0.008928571428571428,0.022321428571428572,0.017857142857142856,0.017857142857142856,0.03125,0.004464285714285714,0.017857142857142856,0.0
1H4_Poins_orig,0.01896664486592544,0.04512753433616743,0.058862001308044476,0.02223675604970569,0.016350555918901243,0.020274689339437543,0.017004578155657292,0.002616088947024199,0.040549378678875085,0.04447351209941138,0.028122956180510136,0.011118378024852845,0.007848266841072597,0.032701111837802485,0.009810333551340745,0.02223675604970569,0.06605624591236102,0.027468933943754086,0.008502289077828646,0.026160889470241987,0.04708960104643558,0.034009156311314584,0.051667756703727925,0.0013080444735120995,0.02158273381294964,0.0006540222367560497,0.012426422498364944,0.051667756703727925,0.060170045781556575,0.007848266841072597,0.06932635709614127,0.0013080444735120995,0.006540222367560497,0.016350555918901243,0.02419882275997384,0.028122956180510136,0.013080444735120994,0.025506867233485938,0.0006540222367560497
1H4_SERVANTS.HOTSPUR.1_orig,0.0,0.02127659574468085,0.02127659574468085,0.10638297872340426,0.0425531914893617,0.06382978723404255,0.02127659574468085,0.0,0.0,0.0,0.0,0.02127659574468085,0.0,0.0,0.0,0.06382978723404255,0.0851063829787234,0.06382978723404255,0.0,0.0,0.06382978723404255,0.06382978723404255,0.0851063829787234,0.0,0.02127659574468085,0.0,0.0,0.10638297872340426,0.02127659574468085,0.0,0.0425531914893617,0.0,0.0,0.0,0.02127659574468085,0.02127659574468085,0.0,0.0425531914893617,0.0
1H4_Sheriff_orig,0.030864197530864196,0.024691358024691357,0.04938271604938271,0.037037037037037035,0.0,0.04938271604938271,0.018518518518518517,0.0,0.043209876543209874,0.024691358024691357,0.030864197530864196,0.006172839506172839,0.0,0.018518518518518517,0.018518518518518517,0.012345679012345678,0.06172839506172839,0.024691358024691357,0.006172839506172839,0.030864197530864196,0.06790123456790123,0.06790123456790123,0.07407407407407407,0.006172839506172839,0.024691358024691357,0.0,0.006172839506172839,0.06790123456790123,0.037037037037037035,0.0,0.06172839506172839,0.018518518518518517,0.012345679012345678,0.024691358024691357,0.012345679012345678,0.018518518518518517,0.006172839506172839,0.006172839506172839,0.0
1H4_SirMichael_orig,0.012738853503184714,0.012738853503184714,0.07006369426751592,0.05732484076433121,0.0,0.03184713375796178,0.01910828025477707,0.0,0.05732484076433121,0.03184713375796178,0.050955414012738856,0.01910828025477707,0.006369426751592357,0.006369426751592357,0.03184713375796178,0.006369426751592357,0.03184713375796178,0.03821656050955414,0.006369426751592357,0.0,0.07006369426751592,0.050955414012738856,0.07643312101910828,0.0,0.012738853503184714,0.0,0.012738853503184714,0.09554140127388536,0.025477707006369428,0.006369426751592357,0.050955414012738856,0.0,0.025477707006369428,0.006369426751592357,0.01910828025477707,0.01910828025477707,0.006369426751592357,0.03184713375796178,0.0
1H4_TRAVELERS.CARRIERS.1_orig,0.045454545454545456,0.030303030303030304,0.0707070707070707,0.007575757575757576,0.017676767676767676,0.030303030303030304,0.03787878787878788,0.007575757575757576,0.04040404040404041,0.050505050505050504,0.017676767676767676,0.007575757575757576,0.012626262626262626,0.020202020202020204,0.007575757575757576,0.012626262626262626,0.07575757575757576,0.04292929292929293,0.0025252525252525255,0.04292929292929293,0.022727272727272728,0.015151515151515152,0.07323232323232323,0.015151515151515152,0.017676767676767676,0.0,0.022727272727272728,0.03535353535353535,0.030303030303030304,0.0,0.0707070707070707,0.010101010101010102,0.012626262626262626,0.012626262626262626,0.025252525252525252,0.020202020202020204,0.005050505050505051,0.027777777777777776,0.0025252525252525255
1H4_TRAVELERS.CARRIERS.2_orig,0.015915119363395226,0.029177718832891247,0.09283819628647215,0.023872679045092837,0.010610079575596816,0.023872679045092837,0.023872679045092837,0.005305039787798408,0.0610079575596817,0.042440318302387266,0.021220159151193633,0.005305039787798408,0.021220159151193633,0.015915119363395226,0.015915119363395226,0.010610079575596816,0.0610079575596817,0.04774535809018567,0.005305039787798408,0.029177718832891247,0.05305039787798409,0.026525198938992044,0.07427055702917772,0.013262599469496022,0.007957559681697613,0.0,0.013262599469496022,0.04774535809018567,0.03713527851458886,0.002652519893899204,0.04509283819628647,0.002652519893899204,0.010610079575596816,0.013262599469496022,0.01856763925729443,0.021220159151193633,0.005305039787798408,0.03713527851458886,0.007957559681697613
1H4_TRAVELERS.CARRIERS.X_orig,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0
1H4_TRAVELERS.CARRIERS_orig,0.0,0.0,0.18181818181818182,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0
1H4_TRAVELERS.GENTLEMEN.0.1_orig,0.011627906976744186,0.011627906976744186,0.12790697674418605,0.023255813953488372,0.0,0.011627906976744186,0.046511627906976744,0.0,0.05813953488372093,0.023255813953488372,0.046511627906976744,0.03488372093023256,0.011627906976744186,0.023255813953488372,0.011627906976744186,0.011627906976744186,0.011627906976744186,0.05813953488372093,0.011627906976744186,0.023255813953488372,0.06976744186046512,0.0,0.05813953488372093,0.0,0.05813953488372093,0.011627906976744186,0.0,0.03488372093023256,0.046511627906976744,0.011627906976744186,0.011627906976744186,0.0,0.023255813953488372,0.0,0.011627906976744186,0.05813953488372093,0.0,0.046511627906976744,0.0
1H4_TRAVELERS.GENTLEMEN_orig,0.02857142857142857,0.0,0.14285714285714285,0.0,0.0,0.0,0.05714285714285714,0.0,0.05714285714285714,0.0,0.05714285714285714,0.05714285714285714,0.0,0.02857142857142857,0.0,0.0,0.0,0.08571428571428572,0.02857142857142857,0.0,0.02857142857142857,0.0,0.08571428571428572,0.0,0.08571428571428572,0.0,0.0,0.05714285714285714,0.08571428571428572,0.0,0.0,0.0,0.0,0.0,0.02857142857142857,0.05714285714285714,0.0,0.02857142857142857,0.0
1H4_Vernon_orig,0.023564064801178203,0.019882179675994108,0.07658321060382917,0.022091310751104567,0.005154639175257732,0.017673048600883652,0.018409425625920472,0.0022091310751104565,0.05522827687776141,0.03313696612665685,0.018409425625920472,0.015463917525773196,0.008836524300441826,0.017673048600883652,0.011045655375552283,0.021354933726067747,0.09131075110456553,0.027982326951399118,0.004418262150220913,0.020618556701030927,0.05228276877761414,0.039764359351988215,0.06406480117820323,0.008100147275405008,0.016200294550810016,0.0,0.022091310751104567,0.047128129602356406,0.04786450662739323,0.003681885125184094,0.0662739322533137,0.005154639175257732,0.0066273932253313695,0.015463917525773196,0.020618556701030927,0.02577319587628866,0.013254786450662739,0.033873343151693665,0.0007363770250368188
1H4_Vintner_orig,0.02531645569620253,0.02531645569620253,0.0759493670886076,0.06329113924050633,0.012658227848101266,0.02531645569620253,0.0,0.0,0.0379746835443038,0.0759493670886076,0.0379746835443038,0.012658227848101266,0.0,0.0,0.012658227848101266,0.0,0.0759493670886076,0.0,0.012658227848101266,0.02531645569620253,0.08860759493670886,0.0379746835443038,0.0379746835443038,0.012658227848101266,0.012658227848101266,0.0,0.0,0.05063291139240506,0.06329113924050633,0.012658227848101266,0.08860759493670886,0.0,0.012658227848101266,0.012658227848101266,0.0,0.0379746835443038,0.0,0.012658227848101266,0.0
1H4_Westmoreland_orig,0.03176470588235294,0.018823529411764704,0.08235294117647059,0.023529411764705882,0.007058823529411765,0.01764705882352941,0.018823529411764704,0.001176470588235294,0.047058823529411764,0.04470588235294118,0.02823529411764706,0.012941176470588235,0.015294117647058824,0.01411764705882353,0.007058823529411765,0.012941176470588235,0.06588235294117648,0.023529411764705882,0.0058823529411764705,0.027058823529411764,0.041176470588235294,0.03882352941176471,0.06235294117647059,0.007058823529411765,0.00823529411764706,0.0,0.018823529411764704,0.05176470588235294,0.05411764705882353,0.010588235294117647,0.07411764705882352,0.007058823529411765,0.00823529411764706,0.024705882352941175,0.02,0.024705882352941175,0.015294117647058824,0.027058823529411764,0.0
1H4_Worcester_orig,0.020934761441090556,0.021908471275559883,0.08787731256085686,0.022882181110029213,0.006085686465433301,0.0189873417721519,0.022882181110029213,0.0021908471275559884,0.05185004868549172,0.02969814995131451,0.019961051606621226,0.013875365141187927,0.006572541382667965,0.024099318403115872,0.007789678675754625,0.016553067185978577,0.07278481012658228,0.029454722492697177,0.002677702044790652,0.026777020447906523,0.04089581304771178,0.02653359298928919,0.07229795520934762,0.008519961051606621,0.01777020447906524,0.0,0.0189873417721519,0.046007789678675755,0.053554040895813046,0.007302823758519961,0.07424537487828627,0.005842259006815969,0.007789678675754625,0.02166504381694255,0.022151898734177215,0.023125608568646542,0.017526777020447908,0.02872444011684518,0.0012171372930866603
1H6_Alanson_orig,0.0234375,0.0224609375,0.0693359375,0.0244140625,0.0166015625,0.0126953125,0.0185546875,0.0029296875,0.0546875,0.0400390625,0.0283203125,0.015625,0.0107421875,0.017578125,0.00390625,0.0263671875,0.0576171875,0.0361328125,0.00390625,0.0224609375,0.046875,0.0361328125,0.0634765625,0.0048828125,0.0166015625,0.0009765625,0.02734375,0.0654296875,0.056640625,0.0048828125,0.064453125,0.0048828125,0.0087890625,0.0146484375,0.0244140625,0.0185546875,0.0087890625,0.0224609375,0.001953125
1H6_Basset_orig,0.015901060070671377,0.022968197879858657,0.08657243816254417,0.0353356890459364,0.007067137809187279,0.02120141342756184,0.026501766784452298,0.0035335689045936395,0.04946996466431095,0.045936395759717315,0.019434628975265017,0.014134275618374558,0.00530035335689046,0.012367491166077738,0.01060070671378092,0.015901060070671377,0.07773851590106007,0.0353356890459364,0.0017667844522968198,0.028268551236749116,0.04063604240282685,0.04240282685512368,0.053003533568904596,0.01060070671378092,0.01060070671378092,0.0,0.012367491166077738,0.054770318021201414,0.053003533568904596,0.00530035335689046,0.05830388692579505,0.00530035335689046,0.007067137809187279,0.02120141342756184,0.03180212014134275,0.015901060070671377,0.014134275618374558,0.028268551236749116,0.0
1H6_Bastard_orig,0.015455950540958269,0.01854714064914992,0.07727975270479134,0.021638330757341576,0.017001545595054096,0.013910355486862442,0.02627511591962906,0.0030911901081916537,0.0633693972179289,0.03400309119010819,0.02009273570324575,0.013910355486862442,0.0077279752704791345,0.027820710973724884,0.00927357032457496,0.02627511591962906,0.07882534775888717,0.04482225656877898,0.0030911901081916537,0.02009273570324575,0.03863987635239567,0.017001545595054096,0.05873261205564142,0.0077279752704791345,0.017001545595054096,0.0,0.01854714064914992,0.05255023183925812,0.0633693972179289,0.012364760432766615,0.04945904173106646,0.010819165378670788,0.0030911901081916537,0.01854714064914992,0.02009273570324575,0.02627511591962906,0.010819165378670788,0.027820710973724884,0.00463678516228748
1H6_Bedford_orig,0.017613636363636363,0.020454545454545454,0.06875,0.02556818181818182,0.011931818181818182,0.023295454545454546,0.020454545454545454,0.0017045454545454545,0.044886363636363634,0.03579545454545455,0.03238636363636364,0.010227272727272727,0.010795454545454546,0.03125,0.009659090909090909,0.019886363636363636,0.06818181818181818,0.033522727272727273,0.004545454545454545,0.017045454545454544,0.048863636363636366,0.03806818181818182,0.06079545454545455,0.005681818181818182,0.020454545454545454,0.0005681818181818182,0.014772727272727272,0.05738636363636364,0.05284090909090909,0.00625,0.06647727272727273,0.006818181818181818,0.004545454545454545,0.015909090909090907,0.023295454545454546,0.026136363636363635,0.005113636363636364,0.0375,0.0005681818181818182
1H6_Boy_orig,0.05555555555555555,0.027777777777777776,0.013888888888888888,0.027777777777777776,0.0,0.08333333333333333,0.013888888888888888,0.0,0.013888888888888888,0.05555555555555555,0.027777777777777776,0.027777777777777776,0.013888888888888888,0.06944444444444445,0.0,0.013888888888888888,0.027777777777777776,0.0,0.0,0.027777777777777776,0.013888888888888888,0.06944444444444445,0.09722222222222222,0.0,0.027777777777777776,0.0,0.013888888888888888,0.013888888888888888,0.027777777777777776,0.013888888888888888,0.09722222222222222,0.0,0.0,0.041666666666666664,0.027777777777777776,0.013888888888888888,0.041666666666666664,0.0,0.0
1H6_Burgundy_orig,0.03229166666666667,0.022916666666666665,0.07083333333333333,0.017708333333333333,0.011458333333333333,0.023958333333333335,0.020833333333333332,0.003125,0.04479166666666667,0.040625,0.016666666666666666,0.021875,0.0125,0.017708333333333333,0.009375,0.022916666666666665,0.052083333333333336,0.04895833333333333,0.0020833333333333333,0.025,0.041666666666666664,0.041666666666666664,0.06875,0.007291666666666667,0.01875,0.0,0.017708333333333333,0.053125,0.041666666666666664,0.010416666666666666,0.065625,0.004166666666666667,0.007291666666666667,0.013541666666666667,0.027083333333333334,0.026041666666666668,0.008333333333333333,0.029166666666666667,0.0
