wh,o;HH,UW;s; UW
m,a,d,a,m;M,AE,D,AH,M;s; AE
i;AY;s; AY
a,m;AE,M;s; AE
wh,a,t;W,AH,T;s; 
i,s;IH,Z;s; IH
y,ou,r;Y,AO,R;s; AO
w,i,ll;W,IH,L;s; IH
a,n,d;AH,N,D;s; 
s,t,i,n,t;S,T,IH,N,T;s; IH
th,ou;DH,AW;s; 
t,oo;T,UW;s; UW
i;AY;s; AY
th,ee;DH,IY;s; IY
n,u,se;N,ER,S;s; 
i;AY;s; AY
i,t;IH,T;s; IH
i,s;IH,Z;s; IH
a,n;AE,N;s; AE
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
d,r,ea,m;D,R,IY,M;s; IY
n,o,t;N,AA,T;s; AA
o,f;AH,V;s; 
l,oo,k;L,UH,K;s; UH
t,o;T,UW;s; UW
i,f;IH,F;s; IH
l,i,k,i,n,g;L,ǝ,IH,K,IH,N;s; IH,IH
b,u,t;B,AH,T;s; 
n,o;N,OW;s; 
d,ee,p;D,IY,P;s; IY
w,i,ll;W,IH,L;s; IH
i;AY;s; AY
e,n,d,a,r,t;e,N,D,AA,R,T;s; AA
th,a,n;DH,AE,N;s; AE
y,ou,r;Y,AO,R;s; AO
c,o,n,s,e,n,t;K,AH,N,S,EH,N,T;s; 
s,t,r,e,n,g,th;S,T,R,EH,NG,K,TH;s; 
t,o;T,UW;s; UW
i,t;IH,T;s; IH
g,oo,d;G,UH,D;s; UH
p,i,l,g,r,i,m;P,IH,L,G,R,AH,M;s; IH
y,ou;Y,UW;s; UW
d,o;D,OW;s; 
y,ou,r;Y,AO,R;s; AO
t,oo;T,UW;s; UW
i,n;IH,N;s; IH
th,i,s;DH,IH,S;s; IH
f,o,r;F,AO,R;s; AO
s,ai,n,t,s;S,EY,N,T,S;s; EY
th,a,t;DH,AE,T;s; AE
d,o;D,OW;s; 
a,n,d;AH,N,D;s; 
t,o;T,UW;s; UW
i,s;IH,Z;s; IH
h,o,l,y;HH,OW,L,IY;s; IY
k,i,ss;K,IH,S;s; IH
p,i,l,g,r,i,m;P,IH,L,G,R,AH,M;s; IH
l,i,p,s;L,IH,P,S;s; IH
th,a,t;DH,AE,T;s; AE
m,u,s,t;M,AH,S,T;s; 
i,n;IH,N;s; IH
s,ai,n,t,s;S,EY,N,T,S;s; EY
d,o;D,OW;s; 
n,o,t;N,AA,T;s; AA
g,r,a,n,t;G,r,AO,N,T;s; AO
f,o,r;F,AO,R;s; AO
th,e,n;DH,EH,N;s; 
m,y;M,AY;s; AY
l,i,p,s;L,IH,P,S;s; IH
th,e;DH,AH;s; 
s,i,n;S,IH,N;s; IH
th,a,t;DH,AE,T;s; AE
t,oo,k;T,UH,K;s; UH
y,ou;Y,UW;s; UW
k,i,ss;K,IH,S;s; IH
b,y;B,AY;s; AY
b,oo,k;B,UH,K;s; UH
n,u,se;N,ER,S;s; 
wh,a,t;W,AH,T;s; 
i,s;IH,Z;s; IH
g,e,n,t,l,e,m,a,n;JH,EH,N,T,AH,L,M,AH,N;s; 
h,e;HH,IY;s; IY
th,a,t;DH,AE,T;s; AE
i,s;IH,Z;s; IH
g,oi,n,g;G,OW,IH,N;s; IH
ou,t;AW,T;s; 
o,f;AH,V;s; 
d,oo,r;D,AO,R;s; AO
h,e;HH,IY;s; IY
th,a,t;DH,AE,T;s; AE
th,a,t;DH,AE,T;s; AE
n,o,t;N,AA,T;s; AA
g,o;G,OW;s; 
a,s,k;AW,S,K;s; 
h,i,s;HH,IH,Z;s; IH
i,f;IH,F;s; IH
h,e;HH,IY;s; IY
b,e;B,IY;s; IY
m,y;M,AY;s; AY
i,s;IH,Z;s; IH
t,o;T,UW;s; UW
b,e;B,IY;s; IY
m,y;M,AY;s; AY
b,e,d;B,EH,D;s; 
m,y;M,AY;s; AY
o,n,l,y;OW,N,L,IY;s; IY
f,r,o,m;F,R,AH,M;s; 
m,y;M,AY;s; AY
o,n,l,y;OW,N,L,IY;s; IY
t,oo;T,UW;s; UW
s,ee,n;S,IY,N;s; IY
a,n,d;AH,N,D;s; 
t,oo;T,UW;s; UW
o,f;AH,V;s; 
i,t;IH,T;s; IH
i,s;IH,Z;s; IH
t,o;T,UW;s; UW
m,e;M,IY;s; IY
th,a,t;DH,AE,T;s; AE
i;AY;s; AY
m,u,s,t;M,AH,S,T;s; 
a;AH;s; 
e,n,e,m,y;EH,N,AH,M,IY;s; IY
a;AH;s; 
r,h,me;R,AY,M;s; AY
i;AY;s; AY
e,v,e,n;IY,V,IH,N;s; IY,IH
o,f;AH,V;s; 
i;AY;s; AY
w,i,th,a,l;W,IH,DH,AA,L;s; IH,AA
m,e;M,IY;s; IY
o;OW;s; 
a,r,t;AA,R,T;s; AA
th,ou;DH,AW;s; 
a,n,d;AH,N,D;s; 
o,r;AO,R;s; AO
i,f;IH,F;s; IH
th,ou;DH,AW;s; 
w,i,l,t;W,IH,L,T;s; IH
n,o,t;N,AA,T;s; AA
b,e;B,IY;s; IY
b,u,t;B,AH,T;s; 
s,w,o,r,n;S,W,AO,R,N;s; AO
m,y;M,AY;s; AY
a,n,d;AH,N,D;s; 
n,o;N,OW;s; 
l,o,n,g,e,r;L,ɒ,NG,G,ǝ,R;s; 
b,e;B,IY;s; IY
a;AH;s; 
b,u,t;B,AH,T;s; 
th,a,t;DH,AE,T;s; AE
i,s;IH,Z;s; IH
m,y;M,AY;s; AY
e,n,e,m,y;EH,N,AH,M,IY;s; IY
th,ou;DH,AW;s; 
a,r,t;AA,R,T;s; AA
n,o,t;N,AA,T;s; AA
a;AH;s; 
i,t;IH,T;s; IH
i,s;IH,Z;s; IH
n,o,r;N,AO,R;s; AO
n,o,r;N,AO,R;s; AO
f,oo,t;F,UH,T;s; UH
n,o,r;N,AO,R;s; AO
a,r,m;AA,R,M;s; AA
n,o,r;N,AO,R;s; AO
o;OW;s; 
b,e;B,IY;s; IY
t,o;T,UW;s; UW
a;AH;s; 
m,a,n;M,AE,N;s; AE
i,n;IH,N;s; IH
a;AH;s; 
th,a,t;DH,AE,T;s; AE
w,e;W,IY;s; IY
c,a,ll;K,AO,L;s; AO
a;AH;s; 
b,y;B,AY;s; AY
s,m,e,ll;S,M,EH,L;s; 
a,s;AE,Z;s; AE
s,w,ee,t;S,W,IY,T;s; IY
s,o;S,OW;s; 
w,re;W,ER;s; 
h,e;HH,IY;s; IY
n,o,t;N,AA,T;s; AA
r,e,t,ai,n;R,IH,T,EY,N;s; IH,EY
th,a,t;DH,AE,T;s; AE
d,ea,r;D,IY,R;s; IY
h,e;HH,IY;s; IY
th,a,t;DH,AE,T;s; AE
d,o,ff;D,AO,F;s; AO
a,n,d;AH,N,D;s; 
f,o,r;F,AO,R;s; AO
i,s;IH,Z;s; IH
n,o;N,OW;s; 
p,a,r,t;P,AA,R,T;s; AA
o,f;AH,V;s; 
th,ee;DH,IY;s; IY
a,ll;AA,L;s; AA
m,y,s,e,l,f;M,AY,S,EH,L,F;s; AY
wh,a,t;W,AH,T;s; 
m,a,n;M,AE,N;s; AE
a,r,t;AA,R,T;s; AA
th,ou;DH,AW;s; 
th,a,t;DH,AE,T;s; AE
th,u,s;DH,ɤ,S;s; 
i,n;IH,N;s; IH
s,o;S,OW;s; 
o,n;AA,N;s; AA
m,y;M,AY;s; AY
m,y;M,AY;s; AY
ea,r,s;IY,R,Z;s; IY
y,e,t;Y,EH,T;s; 
n,o,t;N,AA,T;s; AA
d,r,u,n,k;D,R,AH,NG,K;s; 
a;AH;s; 
o,f;AH,V;s; 
y,e,t;Y,EH,T;s; 
i;AY;s; AY
th,e;DH,AH;s; 
a,r,t;AA,R,T;s; AA
th,ou;DH,AW;s; 
n,o,t;N,AA,T;s; AA
a,n,d;AH,N,D;s; 
a;AH;s; 
th,ou;DH,AW;s; 
t,e,ll;T,EH,L;s; 
m,e;M,IY;s; IY
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
a,n,d;AH,N,D;s; 
t,o;T,UW;s; UW
a,n,d;AH,N,D;s; 
th,e;DH,AH;s; 
d,ea,th;D,EH,TH;s; 
c,o,n,s,i,d,e,r,i,n,g;K,ǝ,N,S,IH,D,ǝ,ˌ,r,IH,N;s; IH,IH
wh,o;HH,UW;s; UW
th,ou;DH,AW;s; 
a,r,t;AA,R,T;s; AA
i,f;IH,F;s; IH
o,f;AH,V;s; 
m,y;M,AY;s; AY
th,ee;DH,IY;s; IY
i,f;IH,F;s; IH
d,o;D,OW;s; 
s,ee;S,IY;s; IY
th,ee;DH,IY;s; IY
w,i,ll;W,IH,L;s; IH
th,ee;DH,IY;s; IY
i;AY;s; AY
n,o,t;N,AA,T;s; AA
f,o,r;F,AO,R;s; AO
th,e;DH,AH;s; 
th,ee;DH,IY;s; IY
b,y;B,AY;s; AY
th,ou;DH,AW;s; 
ou,t;AW,T;s; 
th,i,s;DH,IH,S;s; IH
th,ou;DH,AW;s; 
th,e;DH,AH;s; 
m,a,s,k;M,AW,S,K;s; 
o,f;AH,V;s; 
i,s;IH,Z;s; IH
o,n;AA,N;s; AA
m,y;M,AY;s; AY
a;AH;s; 
m,ai,d,e,n;M,EY,D,AH,N;s; EY
b,l,u,sh;B,L,ɤ,SH;s; 
b,e,p,ai,n,t;B,IH,P,EH,N,T;s; IH
m,y;M,AY;s; AY
ch,ee,k;CH,IY,K;s; IY
f,o,r;F,AO,R;s; AO
th,a,t;DH,AE,T;s; AE
th,ou;DH,AW;s; 
h,a,s,t;HH,AE,S,T;s; AE
m,e;M,IY;s; IY
s,p,ea,k;S,P,IY,K;s; IY
f,ai,n;F,EH,N;s; 
i;AY;s; AY
d,w,e,ll;D,W,EH,L;s; 
o,n;AA,N;s; AA
f,o,r,m;F,AO,R,M;s; AO
f,ai,n;F,EH,N;s; 
f,ai,n;F,EH,N;s; 
wh,a,t;W,AH,T;s; 
i;AY;s; AY
b,u,t;B,AH,T;s; 
c,o,m,p,l,i,m,e,n,t;K,AA,M,P,L,AH,M,EH,N,T;s; AA
d,o,s,t;D,AA,S,T;s; AA
th,ou;DH,AW;s; 
m,e;M,IY;s; IY
i;AY;s; AY
th,ou;DH,AW;s; 
w,i,l,t;W,IH,L,T;s; IH
a,n,d;AH,N,D;s; 
i;AY;s; AY
w,i,ll;W,IH,L;s; IH
y,e,t;Y,EH,T;s; 
i,f;IH,F;s; IH
th,ou;DH,AW;s; 
th,ou;DH,AW;s; 
a,t;AE,T;s; AE
o;OW;s; 
i,f;IH,F;s; IH
th,ou;DH,AW;s; 
d,o,s,t;D,AA,S,T;s; AA
i,t;IH,T;s; IH
o,r;AO,R;s; AO
i,f;IH,F;s; IH
th,ou;DH,AW;s; 
i;AY;s; AY
a,m;AE,M;s; AE
t,oo;T,UW;s; UW
w,o,n;W,ɤ,N;s; 
f,r,o,w,n;F,r,ǝ,UH,N;s; UH
a,n,d;AH,N,D;s; 
b,e;B,IY;s; IY
a,n,d;AH,N,D;s; 
th,ee;DH,IY;s; IY
s,o;S,OW;s; 
th,ou;DH,AW;s; 
w,i,l,t;W,IH,L,T;s; IH
w,oo;W,UW;s; UW
b,u,t;B,AH,T;s; 
n,o,t;N,AA,T;s; AA
f,o,r;F,AO,R;s; AO
th,e;DH,AH;s; 
i,n;IH,N;s; IH
t,r,u,th;T,R,UW,TH;s; UW
f,ai,r;F,EH,R;s; 
i;AY;s; AY
a,m;AE,M;s; AE
t,oo;T,UW;s; UW
f,o,n,d;F,AA,N,D;s; AA
a,n,d;AH,N,D;s; 
th,e,r,e,f,re;DH,EH,R,F,AO,R;s; AO
th,ou;DH,AW;s; 
th,i,n,k;TH,IH,NG,K;s; IH
m,y;M,AY;s; AY
b,u,t;B,AH,T;s; 
t,r,u,s,t;T,r,ɤ,S,T;s; 
m,e;M,IY;s; IY
g,e,n,t,l,e,m,a,n;JH,EH,N,T,AH,L,M,AH,N;s; 
t,r,ue;T,R,UW;s; UW
th,a,n;DH,AE,N;s; AE
th,a,t;DH,AE,T;s; AE
t,o;T,UW;s; UW
b,e;B,IY;s; IY
i;AY;s; AY
b,ee,n;B,IH,N;s; IH
i;AY;s; AY
m,u,s,t;M,AH,S,T;s; 
c,o,n,f,e,ss;K,AH,N,F,EH,S;s; 
b,u,t;B,AH,T;s; 
th,a,t;DH,AE,T;s; AE
th,ou;DH,AW;s; 
i;AY;s; AY
w,a,s;W,AA,Z;s; AA
m,y;M,AY;s; AY
p,a,ss,io,n;P,AE,SH,AH,N;s; AE
th,e,r,e,f,re;DH,EH,R,F,AO,R;s; AO
p,a,r,d,o,n;P,AA,R,D,ǝ,N;s; AA
m,e;M,IY;s; IY
a,n,d;AH,N,D;s; 
n,o,t;N,AA,T;s; AA
th,i,s;DH,IH,S;s; IH
t,o;T,UW;s; UW
th,e;DH,AH;s; 
d,a,r,k;D,AA,R,K;s; AA
h,a,th;HH,AE,TH;s; AE
s,o;S,OW;s; 
o;OW;s; 
s,w,ea,r;S,W,EH,R;s; 
n,o,t;N,AA,T;s; AA
b,y;B,AY;s; AY
th,e;DH,AH;s; 
m,oo,n;M,UW,N;s; UW
m,oo,n;M,UW,N;s; UW
th,a,t;DH,AE,T;s; AE
m,o,n,th,h,l,y;M,ɤ,N,TH,L,ǝ,IH;s; IH
i,n;IH,N;s; IH
c,i,r,c,l,e,d;S,ɐ,R,K,ǝ,L,D;s; 
o,r,b;AO,R,B;s; AO
l,e,s,t;L,EH,S,T;s; 
th,a,t;DH,AE,T;s; AE
l,i,k,e,w,se;L,AY,K,W,AY,Z;s; AY,AY
d,o;D,OW;s; 
n,o,t;N,AA,T;s; AA
s,w,ea,r;S,W,EH,R;s; 
a,t;AE,T;s; AE
a,ll;AA,L;s; AA
o,r;AO,R;s; AO
i,f;IH,F;s; IH
th,ou;DH,AW;s; 
