the, DH AH0 , s, 
four, F AO1 R , s, 
strangers, ˈ S T r EH: : N D ZH ǝ R Z, s, 
seek, S IY1 K , s, 
for, F AO1 R , s, 
you, Y UW1 , s, 
madam, M AE1 D AH0 M , s, 
to, T UW1 , s, 
take, T EY1 K , s, 
their, DH EH1 R , s, 
leave, L IY1 V , s, 
and, AH0 N D , s, 
there, DH EH1 R , s, 
is, IH1 Z , s, 
a, AH0 , s, 
forerunner, F AO1 R AH2 N ER0 , s, 
come, K ɤ M, s, 
from, F R AH1 M , s, 
a, AH0 , s, 
fifth, F IH F T, s, 
the, DH AH0 , s, 
prince, P R IH1 N S , s, 
of, AH1 V , s, 
morocco, M ǝ ˈ r ɒ K OW :, s, 
who, HH UW1 , s, 
brings, B R IH1 NG Z , s, 
word, W ER1 D , s, 
the, DH AH0 , s, 
prince, P R IH1 N S , s, 
his, HH IH1 Z , s, 
master, ˈ M AW S T ǝ R, s, 
will, W IH1 L , s, 
be, B IY1 , s, 
here, HH IY1 R , s, 
tonight, T AH0 N AY1 T , s, 
the, DH AH0 , s, 
four, F AO1 R , s, 
strangers, ˈ S T r EH: : N D ZH ǝ R Z, s, 
seek, S IY1 K , s, 
for, F AO1 R , s, 
you, Y UW1 , s, 
madam, M AE1 D AH0 M , s, 
to, T UW1 , s, 
take, T EY1 K , s, 
their, DH EH1 R , s, 
leave, L IY1 V , s, 
and, AH0 N D , s, 
there, DH EH1 R , s, 
is, IH1 Z , s, 
a, AH0 , s, 
forerunner, F AO1 R AH2 N ER0 , s, 
come, K ɤ M, s, 
from, F R AH1 M , s, 
a, AH0 , s, 
fifth, F IH F T, s, 
the, DH AH0 , s, 
prince, P R IH1 N S , s, 
of, AH1 V , s, 
morocco, M ǝ ˈ r ɒ K OW :, s, 
who, HH UW1 , s, 
brings, B R IH1 NG Z , s, 
word, W ER1 D , s, 
the, DH AH0 , s, 
prince, P R IH1 N S , s, 
his, HH IH1 Z , s, 
master, ˈ M AW S T ǝ R, s, 
will, W IH1 L , s, 
be, B IY1 , s, 
here, HH IY1 R , s, 
tonight, T AH0 N AY1 T , s, 
the, DH AH0 , s, 
four, F AO1 R , s, 
strangers, ˈ S T r EH: : N D ZH ǝ R Z, s, 
seek, S IY1 K , s, 
for, F AO1 R , s, 
you, Y UW1 , s, 
madam, M AE1 D AH0 M , s, 
to, T UW1 , s, 
take, T EY1 K , s, 
their, DH EH1 R , s, 
leave, L IY1 V , s, 
and, AH0 N D , s, 
there, DH EH1 R , s, 
is, IH1 Z , s, 
a, AH0 , s, 
forerunner, F AO1 R AH2 N ER0 , s, 
come, K ɤ M, s, 
from, F R AH1 M , s, 
a, AH0 , s, 
fifth, F IH F T, s, 
the, DH AH0 , s, 
prince, P R IH1 N S , s, 
of, AH1 V , s, 
morocco, M ǝ ˈ r ɒ K OW :, s, 
who, HH UW1 , s, 
brings, B R IH1 NG Z , s, 
word, W ER1 D , s, 
the, DH AH0 , s, 
prince, P R IH1 N S , s, 
his, HH IH1 Z , s, 
master, ˈ M AW S T ǝ R, s, 
will, W IH1 L , s, 
be, B IY1 , s, 
here, HH IY1 R , s, 
tonight, T AH0 N AY1 T , s, 
