a,'AH', s, 
not,'N AA T', s, AA
to,'T UW', s, UW
keep,'K IY P', s, IY
with,'W IH DH', s, IH
as,'AE Z', s, AE
as,'AE Z', s, AE
ours,'OW R Z', s, 
stoop,'S T UW P', s, UW
this,'DH IH S', s, IH
instructs,'IH N S T R AH K T S', s, IH
you,'Y UW', s, UW
the,'DH AH', s, 
heavens,'HH EH V AH N Z', s, 
and,'AH N D', s, 
you,'Y UW', s, UW
to,'T UW', s, UW
a,'AH', s, 
holy,'HH OW L IY', s, IY
the,'DH AH', s, 
of,'AH V', s, 
arched,'AA R T SH T', s, AA
so,'S OW', s, 
that,'DH AE T', s, AE
jet,'JH EH T', s, 
and,'AH N D', s, 
keep,'K IY P', s, IY
their,'DH EH R', s, 
on,'AA N', s, AA
good,'G UH D', s, UH
to,'T UW', s, UW
the,'DH AH', s, 
sun,'S AH N', s, 
hail,'HH EY L', s, EY
thou,'DH AW', s, 
fair,'F EH R', s, 
heaven,'HH EH V AH N', s, 
we,'W IY', s, IY
rock,'R AA K', s, AA
yet,'Y EH T', s, 
thee,'DH IY', s, IY
not,'N AA T', s, AA
so,'S OW', s, 
hardly,'HH AA R D L IY', s, AA IY
as,'AE Z', s, AE
do,'D OW', s, 
for,'F AO R', s, AO
our,'OW R', s, 
mountain,'M AW N T AH N', s, 
sport,'S P AO R T', s, AO
up,'AH P', s, 
to,'T UW', s, UW
your,'Y AO R', s, AO
legs,'L EH G Z', s, 
tread,'T R EH D', s, 
flats,'F L AE T S', s, AE
when,'ʍ e N', s, 
you,'Y UW', s, UW
percve,'P ER S IY V', s, IY
me,'M IY', s, IY
a,'AH', s, 
that,'DH AE T', s, AE
it,'IH T', s, IH
is,'IH Z', s, IH
lessens,'L EH S AH N Z', s, 
and,'AH N D', s, 
sets,'S EH T S', s, 
off,'AO F', s, AO
and,'AH N D', s, 
you,'Y UW', s, UW
then,'DH EH N', s, 
what,'W AH T', s, 
i,'AY', s, AY
told,'T OW L D', s, 
you,'Y UW', s, UW
of,'AH V', s, 
courts,'K AO R T S', s, AO
