h,e;HH,IY;s; 
b,e;B,IY;s; 
y,ou;Y,UW;s; 
n,o,t;N,AA,T;s; 
b,e;B,IY;s; 
l,e,t;L,EH,T;s; 
i,n;IH,N;s; 
