as,'AE Z',s,'AE'
birds,'B ɐ R D Z',s,''
do,'D OW',s,''
with,'W IH DH',s,'IH'
what,'W AH T',s,''
i,'AY',s,'AY'
get,'G EH T',s,''
i,'AY',s,'AY'
mean,'M IY N',s,'IY'
and,'AH N D',s,''
so,'S OW',s,''
do,'D OW',s,''
whhy,'ʍ ǝ IH',s,'IH'
i,'AY',s,'AY'
poor,'P UH R',s,'UH'
birds,'B ɐ R D Z',s,''
not,'N AA T',s,'AA'
set,'S EH T',s,''
for,'F AO R',s,'AO'
my,'M AY',s,'AY'
is,'IH Z',s,'IH'
not,'N AA T',s,'AA'
dead,'D EH D',s,''
for,'F AO R',s,'AO'
all,'AA L',s,'AA'
your,'Y AO R',s,'AO'
will,'W IH L',s,'IH'
you,'Y UW',s,'UW'
do,'D OW',s,''
for,'F AO R',s,'AO'
a,'AH',s,''
then,'DH EH N',s,''
buy,'B ə IH',s,'IH'
to,'T UW',s,'UW'
sell,'S EH L',s,''
again,'ǝ ɡ EH N',s,''
was,'W AA Z',s,'AA'
my,'M AY',s,'AY'
a,'AH',s,''
what,'W AH T',s,''
is,'IH Z',s,'IH'
a,'AH',s,''
and,'AH N D',s,''
be,'B IY',s,'IY'
all,'AA L',s,'AA'
that,'DH AE T',s,'AE'
do,'D OW',s,''
so,'S OW',s,''
and,'AH N D',s,''
must,'M AH S T',s,''
all,'AA L',s,'AA'
be,'B IY',s,'IY'
that,'DH AE T',s,'AE'
swear,'S W EH R',s,''
and,'AH N D',s,''
who,'HH UW',s,'UW'
must,'M AH S T',s,''
them,'DH EH M',s,''
then,'DH EH N',s,''
the,'DH AH',s,''
liars,'L AY ER Z',s,'AY'
and,'AH N D',s,''
fools,'F UW L Z',s,'UW'
for,'F AO R',s,'AO'
liars,'L AY ER Z',s,'AY'
and,'AH N D',s,''
to,'T UW',s,'UW'
beat,'B IY T',s,'IY'
the,'DH AH',s,''
men,'M EH N',s,''
and,'AH N D',s,''
up,'AH P',s,''
them,'DH EH M',s,''
if,'IH F',s,'IH'
he,'HH IY',s,'IY'
wre,'W ER',s,''
dead,'D EH D',s,''
weep,'W IY P',s,'IY'
for,'F AO R',s,'AO'
him,'HH IH M',s,'IH'
if,'IH F',s,'IH'
you,'Y UW',s,'UW'
not,'N AA T',s,'AA'
it,'IH T',s,'IH'
wre,'W ER',s,''
a,'AH',s,''
good,'G UH D',s,'UH'
sign,'S ǝ IH N',s,'IH'
that,'DH AE T',s,'AE'
i,'AY',s,'AY'
a,'AH',s,''
thou,'DH AW',s,''
thou,'DH AW',s,''
shag-eared,'SH AW G - ˌ IY R D',s,'IY'
villain,'V IH L AH N',s,'IH'
he,'HH IY',s,'IY'
me,'M IY',s,'IY'
run,'r ɤ N',s,''
i,'AY',s,'AY'
you,'Y UW',s,'UW'
