play,character,phoneme,zscore,numlines
1H6,Mortimer,P,0.033215951,7543
1H6,Mortimer,B,-0.340001877,7543
1H6,Mortimer,ZH,-0.671145379,7543
1H6,Mortimer,Y,-0.962292239,7543
1H6,Mortimer,W,-0.109916501,7543
1H6,Mortimer,V,0.292732337,7543
1H6,Mortimer,IY,-0.697395132,7543
1H6,Mortimer,OY,-0.605159901,7543
1H6,OFFICERS.0.1,OW,-3.540630393,550
1H6,OFFICERS.0.1,SH,-2.469932999,550
1H6,OFFICERS.0.1,TH,0.002907812,550
1H6,OFFICERS.0.1,NG,1.183645006,550
1H6,OFFICERS.0.1,T,-4.501335117,550
1H6,OFFICERS.0.1,CH,0.301797324,550
1H6,OFFICERS.0.1,R,2.748191441,550
1H6,OFFICERS.0.1,Z,0.384726215,550
1H6,OFFICERS.0.1,UH,-2.24003318,550
1H6,OFFICERS.0.1,AW,-2.403830688,550
1H6,OFFICERS.0.1,AH,0.945345468,550
1H6,OFFICERS.0.1,AO,2.313515317,550
1H6,OFFICERS.0.1,G,3.114534788,550
1H6,OFFICERS.0.1,K,-2.188751061,550
1H6,OFFICERS.0.1,N,4.461639352,550
1H6,OFFICERS.0.1,M,0.101102798,550
1H6,OFFICERS.0.1,S,0.335647129,550
1H6,OFFICERS.0.1,AA,3.11721906,550
1H6,OFFICERS.0.1,IH,-1.280461686,550
1H6,OFFICERS.0.1,UW,1.640869656,550
1H6,OFFICERS.0.1,F,-4.727696949,550
1H6,OFFICERS.0.1,EH,6.032796674,550
1H6,OFFICERS.0.1,EY,1.995895759,550
1H6,OFFICERS.0.1,D,3.478448813,550
1H6,OFFICERS.0.1,ER,-2.124294627,550
1H6,OFFICERS.0.1,DH,-2.881918171,550
1H6,OFFICERS.0.1,AY,-3.323009282,550
1H6,OFFICERS.0.1,AE,-0.390233499,550
1H6,OFFICERS.0.1,HH,-0.830904939,550
1H6,OFFICERS.0.1,JH,0.958778808,550
1H6,OFFICERS.0.1,L,-0.566339952,550
1H6,OFFICERS.0.1,P,5.274331917,550
1H6,OFFICERS.0.1,B,-2.889873037,550
1H6,OFFICERS.0.1,ZH,-0.671145379,550
1H6,OFFICERS.0.1,Y,1.132791481,550
1H6,OFFICERS.0.1,W,0.02213395,550
1H6,OFFICERS.0.1,V,-0.038964859,550
1H6,OFFICERS.0.1,IY,-1.455629345,550
1H6,OFFICERS.0.1,OY,-1.034298694,550
1H6,Porter,OW,-3.540630393,32
1H6,Porter,SH,-2.469932999,32
1H6,Porter,TH,-2.553235737,32
1H6,Porter,NG,-2.114657608,32
1H6,Porter,T,-8.470149897,32
1H6,Porter,CH,-2.297119978,32
1H6,Porter,R,-6.857578991,32
1H6,Porter,Z,-5.122495039,32
1H6,Porter,UH,-2.24003318,32
1H6,Porter,AW,-2.403830688,32
1H6,Porter,AH,2.711071342,32
1H6,Porter,AO,-4.447706012,32
1H6,Porter,G,-2.959699135,32
1H6,Porter,K,-4.567236877,32
1H6,Porter,N,-9.660415957,32
1H6,Porter,M,24.93399743,32
1H6,Porter,S,-7.105967855,32
1H6,Porter,AA,-4.159792918,32
1H6,Porter,IH,7.390604096,32
1H6,Porter,UW,-4.017990411,32
1H6,Porter,F,-4.727696949,32
1H6,Porter,EH,-5.648785123,32
1H6,Porter,EY,-4.180046093,32
1H6,Porter,D,8.250208206,32
1H6,Porter,ER,-4.343268148,32
1H6,Porter,DH,-4.519834907,32
1H6,Porter,AY,10.15134012,32
1H6,Porter,AE,15.15986962,32
1H6,Porter,HH,-3.662268595,32
1H6,Porter,JH,-1.866040876,32
1H6,Porter,L,11.09774479,32
1H6,Porter,P,-4.07845846,32
1H6,Porter,B,-4.318964544,32
1H6,Porter,ZH,-0.671145379,32
1H6,Porter,Y,-2.050871653,32
1H6,Porter,W,15.86512162,32
1H6,Porter,V,-4.483707384,32
1H6,Porter,IY,-5.08432182,32
1H6,Porter,OY,-1.034298694,32
1H6,Pucelle,OW,-0.786861832,21697
1H6,Pucelle,SH,-0.22524124,21697
1H6,Pucelle,TH,-0.066570327,21697
1H6,Pucelle,NG,0.038516751,21697
1H6,Pucelle,T,-0.3012153,21697
1H6,Pucelle,CH,1.362227696,21697
1H6,Pucelle,R,0.273885757,21697
1H6,Pucelle,Z,-0.610890349,21697
1H6,Pucelle,UH,-0.589197698,21697
1H6,Pucelle,AW,0.143351088,21697
1H6,Pucelle,AH,0.37388415,21697
1H6,Pucelle,AO,-0.743565403,21697
1H6,Pucelle,G,0.824218184,21697
1H6,Pucelle,K,0.69978623,21697
1H6,Pucelle,N,0.010558571,21697
1H6,Pucelle,M,-0.457715824,21697
1H6,Pucelle,S,0.252446372,21697
1H6,Pucelle,AA,0.348550443,21697
1H6,Pucelle,IH,-0.219623956,21697
1H6,Pucelle,UW,-0.16445702,21697
1H6,Pucelle,F,0.473397203,21697
1H6,Pucelle,EH,-0.475143906,21697
1H6,Pucelle,EY,0.246956467,21697
1H6,Pucelle,D,-0.079256745,21697
1H6,Pucelle,ER,-0.253175368,21697
1H6,Pucelle,DH,0.74256793,21697
1H6,Pucelle,AY,-0.007654933,21697
1H6,Pucelle,AE,-0.624734834,21697
1H6,Pucelle,HH,-0.932025119,21697
1H6,Pucelle,JH,0.086512926,21697
1H6,Pucelle,L,0.768172893,21697
1H6,Pucelle,P,0.630452775,21697
1H6,Pucelle,B,0.839585733,21697
1H6,Pucelle,ZH,-0.007997624,21697
1H6,Pucelle,Y,-0.366468451,21697
1H6,Pucelle,W,-0.04296053,21697
1H6,Pucelle,V,-0.121847455,21697
1H6,Pucelle,IY,-0.067918187,21697
1H6,Pucelle,OY,-0.584476444,21697
1H6,QueenMargaret,OW,-1.723071293,2685
1H6,QueenMargaret,SH,0.61664026,2685
1H6,QueenMargaret,TH,-2.013346255,2685
1H6,QueenMargaret,NG,-0.721371979,2685
1H6,QueenMargaret,T,0.415441527,2685
1H6,QueenMargaret,CH,-0.650348476,2685
1H6,QueenMargaret,R,0.520089907,2685
1H6,QueenMargaret,Z,-0.004441298,2685
1H6,QueenMargaret,UH,2.663142444,2685
1H6,QueenMargaret,AW,-1.04801899,2685
1H6,QueenMargaret,AH,-0.797359295,2685
1H6,QueenMargaret,AO,-0.449153168,2685
1H6,QueenMargaret,G,-1.249093491,2685
1H6,QueenMargaret,K,1.209971795,2685
1H6,QueenMargaret,N,0.779225979,2685
1H6,QueenMargaret,M,0.904043877,2685
1H6,QueenMargaret,S,-0.229508074,2685
1H6,QueenMargaret,AA,0.75859414,2685
1H6,QueenMargaret,IH,0.027854874,2685
1H6,QueenMargaret,UW,-0.671368564,2685
1H6,QueenMargaret,F,0.211666633,2685
1H6,QueenMargaret,EH,-0.467462967,2685
1H6,QueenMargaret,EY,1.037698679,2685
1H6,QueenMargaret,D,-1.529721086,2685
1H6,QueenMargaret,ER,0.57781911,2685
1H6,QueenMargaret,DH,-1.579272578,2685
1H6,QueenMargaret,AY,1.104025986,2685
1H6,QueenMargaret,AE,1.266436074,2685
1H6,QueenMargaret,HH,-0.472831719,2685
1H6,QueenMargaret,JH,-0.672766392,2685
1H6,QueenMargaret,L,-2.702981344,2685
1H6,QueenMargaret,P,2.177058364,2685
1H6,QueenMargaret,B,-0.093176583,2685
1H6,QueenMargaret,ZH,2.064444019,2685
1H6,QueenMargaret,Y,0.190560021,2685
1H6,QueenMargaret,W,1.470989762,2685
1H6,QueenMargaret,V,1.461932317,2685
1H6,QueenMargaret,IY,0.472261385,2685
1H6,QueenMargaret,OY,-1.034298694,2685
1H6,Reignier,OW,-1.127078036,4975
1H6,Reignier,SH,0.809016669,4975
1H6,Reignier,TH,-0.259079468,4975
1H6,Reignier,NG,0.290545041,4975
1H6,Reignier,T,-0.366511811,4975
1H6,Reignier,CH,0.035426026,4975
1H6,Reignier,R,0.979916847,4975
1H6,Reignier,Z,0.190981723,4975
1H6,Reignier,UH,-1.082527652,4975
1H6,Reignier,AW,0.296760328,4975
1H6,Reignier,AH,-0.091590525,4975
1H6,Reignier,AO,-0.199935939,4975
1H6,Reignier,G,-0.688171192,4975
1H6,Reignier,K,1.036370375,4975
1H6,Reignier,N,1.924999444,4975
1H6,Reignier,M,-0.686533317,4975
1H6,Reignier,S,-0.009635515,4975
1H6,Reignier,AA,0.738583428,4975
1H6,Reignier,IH,-0.873220798,4975
1H6,Reignier,UW,0.29904564,4975
1H6,Reignier,F,-0.136380465,4975
1H6,Reignier,EH,0.248633966,4975
1H6,Reignier,EY,0.843252753,4975
1H6,Reignier,D,0.269738028,4975
1H6,Reignier,ER,-0.360179908,4975
1H6,Reignier,DH,-1.212241264,4975
1H6,Reignier,AY,0.372172398,4975
1H6,Reignier,AE,-0.970208659,4975
1H6,Reignier,HH,-0.274044004,4975
1H6,Reignier,JH,0.035430552,4975
1H6,Reignier,L,-0.2917009,4975
1H6,Reignier,P,-0.580877445,4975
1H6,Reignier,B,-0.47110619,4975
1H6,Reignier,ZH,-0.671145379,4975
1H6,Reignier,Y,-1.217475167,4975
1H6,Reignier,W,1.081676835,4975
1H6,Reignier,V,-0.494520198,4975
1H6,Reignier,IY,1.225682886,4975
1H6,Reignier,OY,0.93694603,4975
1H6,SERVANTS.1,OW,-3.540630393,64
1H6,SERVANTS.1,SH,-2.469932999,64
1H6,SERVANTS.1,TH,-2.553235737,64
1H6,SERVANTS.1,NG,-2.114657608,64
1H6,SERVANTS.1,T,11.83347069,64
1H6,SERVANTS.1,CH,-2.297119978,64
1H6,SERVANTS.1,R,-6.857578991,64
1H6,SERVANTS.1,Z,4.268766335,64
1H6,SERVANTS.1,UH,-2.24003318,64
1H6,SERVANTS.1,AW,-2.403830688,64
1H6,SERVANTS.1,AH,2.153473702,64
1H6,SERVANTS.1,AO,-4.447706012,64
1H6,SERVANTS.1,G,-2.959699135,64
1H6,SERVANTS.1,K,5.572623727,64
1H6,SERVANTS.1,N,12.91629093,64
1H6,SERVANTS.1,M,-4.865476129,64
1H6,SERVANTS.1,S,0.825227078,64
1H6,SERVANTS.1,AA,8.249427332,64
1H6,SERVANTS.1,IH,-6.798412743,64
1H6,SERVANTS.1,UW,5.631855041,64
1H6,SERVANTS.1,F,-4.727696949,64
1H6,SERVANTS.1,EH,4.311300429,64
1H6,SERVANTS.1,EY,-4.180046093,64
1H6,SERVANTS.1,D,-6.065069973,64
1H6,SERVANTS.1,ER,5.116566356,64
1H6,SERVANTS.1,DH,2.462862769,64
1H6,SERVANTS.1,AY,3.059577288,64
1H6,SERVANTS.1,AE,-4.833120105,64
1H6,SERVANTS.1,HH,-3.662268595,64
1H6,SERVANTS.1,JH,22.2192619,64
1H6,SERVANTS.1,L,1.889256852,64
1H6,SERVANTS.1,P,-4.07845846,64
1H6,SERVANTS.1,B,-4.318964544,64
1H6,SERVANTS.1,ZH,-0.671145379,64
1H6,SERVANTS.1,Y,-2.050871653,64
1H6,SERVANTS.1,W,-4.504433954,64
1H6,SERVANTS.1,V,-4.483707384,64
1H6,SERVANTS.1,IY,-5.08432182,64
1H6,SERVANTS.1,OY,-1.034298694,64
1H6,SERVANTS.2,OW,22.27543981,34
1H6,SERVANTS.2,SH,-2.469932999,34
1H6,SERVANTS.2,TH,-2.553235737,34
1H6,SERVANTS.2,NG,-2.114657608,34
1H6,SERVANTS.2,T,-8.470149897,34
1H6,SERVANTS.2,CH,-2.297119978,34
1H6,SERVANTS.2,R,-6.857578991,34
1H6,SERVANTS.2,Z,-5.122495039,34
1H6,SERVANTS.2,UH,-2.24003318,34
1H6,SERVANTS.2,AW,-2.403830688,34
1H6,SERVANTS.2,AH,2.711071342,34
1H6,SERVANTS.2,AO,-4.447706012,34
1H6,SERVANTS.2,G,-2.959699135,34
1H6,SERVANTS.2,K,-4.567236877,34
1H6,SERVANTS.2,N,6.226896265,34
1H6,SERVANTS.2,M,-4.865476129,34
1H6,SERVANTS.2,S,9.637665859,34
1H6,SERVANTS.2,AA,-4.159792918,34
1H6,SERVANTS.2,IH,7.390604096,34
1H6,SERVANTS.2,UW,-4.017990411,34
1H6,SERVANTS.2,F,-4.727696949,34
1H6,SERVANTS.2,EH,-5.648785123,34
1H6,SERVANTS.2,EY,-4.180046093,34
1H6,SERVANTS.2,D,8.250208206,34
1H6,SERVANTS.2,ER,-4.343268148,34
1H6,SERVANTS.2,DH,-4.519834907,34
1H6,SERVANTS.2,AY,10.15134012,34
1H6,SERVANTS.2,AE,-4.833120105,34
1H6,SERVANTS.2,HH,-3.662268595,34
1H6,SERVANTS.2,JH,-1.866040876,34
1H6,SERVANTS.2,L,11.09774479,34
1H6,SERVANTS.2,P,-4.07845846,34
1H6,SERVANTS.2,B,-4.318964544,34
1H6,SERVANTS.2,ZH,-0.671145379,34
1H6,SERVANTS.2,Y,-2.050871653,34
1H6,SERVANTS.2,W,15.86512162,34
1H6,SERVANTS.2,V,-4.483707384,34
1H6,SERVANTS.2,IY,-5.08432182,34
1H6,SERVANTS.2,OY,-1.034298694,34
1H6,SERVANTS.3,OW,-3.540630393,87
1H6,SERVANTS.3,SH,-2.469932999,87
1H6,SERVANTS.3,TH,-2.553235737,87
1H6,SERVANTS.3,NG,-2.114657608,87
1H6,SERVANTS.3,T,1.817017855,87
1H6,SERVANTS.3,CH,-2.297119978,87
1H6,SERVANTS.3,R,-1.198906991,87
1H6,SERVANTS.3,Z,2.014863598,87
1H6,SERVANTS.3,UH,-2.24003318,87
1H6,SERVANTS.3,AW,-2.403830688,87
1H6,SERVANTS.3,AH,7.372587789,87
1H6,SERVANTS.3,AO,4.314836697,87
1H6,SERVANTS.3,G,-2.959699135,87
1H6,SERVANTS.3,K,-4.567236877,87
1H6,SERVANTS.3,N,1.778448854,87
1H6,SERVANTS.3,M,-4.865476129,87
1H6,SERVANTS.3,S,-1.078259712,87
1H6,SERVANTS.3,AA,-4.159792918,87
1H6,SERVANTS.3,IH,-1.690366676,87
1H6,SERVANTS.3,UW,-4.017990411,87
1H6,SERVANTS.3,F,4.743532917,87
1H6,SERVANTS.3,EH,-5.648785123,87
1H6,SERVANTS.3,EY,-4.180046093,87
1H6,SERVANTS.3,D,4.241930326,87
1H6,SERVANTS.3,ER,2.846206068,87
1H6,SERVANTS.3,DH,0.787015321,87
1H6,SERVANTS.3,AY,1.527756507,87
1H6,SERVANTS.3,AE,2.364356204,87
1H6,SERVANTS.3,HH,-3.662268595,87
1H6,SERVANTS.3,JH,-1.866040876,87
1H6,SERVANTS.3,L,-0.099776556,87
1H6,SERVANTS.3,P,-4.07845846,87
1H6,SERVANTS.3,B,-4.318964544,87
1H6,SERVANTS.3,ZH,-0.671145379,87
1H6,SERVANTS.3,Y,-2.050871653,87
1H6,SERVANTS.3,W,10.16164607,87
1H6,SERVANTS.3,V,5.11693622,87
1H6,SERVANTS.3,IY,0.794159995,87
1H6,SERVANTS.3,OY,-1.034298694,87
1H6,SERVANTS.GLOUCESTER,OW,3.835389731,214
1H6,SERVANTS.GLOUCESTER,SH,-2.469932999,214
1H6,SERVANTS.GLOUCESTER,TH,-2.553235737,214
1H6,SERVANTS.GLOUCESTER,NG,-2.114657608,214
1H6,SERVANTS.GLOUCESTER,T,5.817583078,214
1H6,SERVANTS.GLOUCESTER,CH,-2.297119978,214
1H6,SERVANTS.GLOUCESTER,R,-0.121064651,214
1H6,SERVANTS.GLOUCESTER,Z,-5.122495039,214
1H6,SERVANTS.GLOUCESTER,UH,-2.24003318,214
1H6,SERVANTS.GLOUCESTER,AW,-2.403830688,214
1H6,SERVANTS.GLOUCESTER,AH,2.711071342,214
1H6,SERVANTS.GLOUCESTER,AO,2.506693019,214
1H6,SERVANTS.GLOUCESTER,G,2.246786991,214
1H6,SERVANTS.GLOUCESTER,K,7.664975809,214
1H6,SERVANTS.GLOUCESTER,N,-0.581951891,214
1H6,SERVANTS.GLOUCESTER,M,-0.608408439,214
1H6,SERVANTS.GLOUCESTER,S,-2.322072465,214
1H6,SERVANTS.GLOUCESTER,AA,-0.417329642,214
1H6,SERVANTS.GLOUCESTER,IH,-2.744407896,214
1H6,SERVANTS.GLOUCESTER,UW,1.802551331,214
1H6,SERVANTS.GLOUCESTER,F,-0.969272369,214
1H6,SERVANTS.GLOUCESTER,EH,0.35888557,214
1H6,SERVANTS.GLOUCESTER,EY,-0.209797724,214
1H6,SERVANTS.GLOUCESTER,D,-4.020030215,214
1H6,SERVANTS.GLOUCESTER,ER,1.362663815,214
1H6,SERVANTS.GLOUCESTER,DH,3.903736819,214
1H6,SERVANTS.GLOUCESTER,AY,-3.323009282,214
1H6,SERVANTS.GLOUCESTER,AE,-1.97697869,214
1H6,SERVANTS.GLOUCESTER,HH,-3.662268595,214
1H6,SERVANTS.GLOUCESTER,JH,-1.866040876,214
1H6,SERVANTS.GLOUCESTER,L,1.099957936,214
1H6,SERVANTS.GLOUCESTER,P,7.946557847,214
1H6,SERVANTS.GLOUCESTER,B,-0.644158076,214
1H6,SERVANTS.GLOUCESTER,ZH,-0.671145379,214
1H6,SERVANTS.GLOUCESTER,Y,0.677982413,214
1H6,SERVANTS.GLOUCESTER,W,1.315439118,214
1H6,SERVANTS.GLOUCESTER,V,-4.483707384,214
1H6,SERVANTS.GLOUCESTER,IY,-0.418860024,214
1H6,SERVANTS.GLOUCESTER,OY,-1.034298694,214
1H6,SERVANTS.GLOUCESTER.0.1,OW,3.293035324,466
1H6,SERVANTS.GLOUCESTER.0.1,SH,-2.469932999,466
1H6,SERVANTS.GLOUCESTER.0.1,TH,-2.553235737,466
1H6,SERVANTS.GLOUCESTER.0.1,NG,-2.114657608,466
1H6,SERVANTS.GLOUCESTER.0.1,T,3.82150271,466
1H6,SERVANTS.GLOUCESTER.0.1,CH,-2.297119978,466
1H6,SERVANTS.GLOUCESTER.0.1,R,1.463997422,466
1H6,SERVANTS.GLOUCESTER.0.1,Z,0.125562835,466
1H6,SERVANTS.GLOUCESTER.0.1,UH,-2.24003318,466
1H6,SERVANTS.GLOUCESTER.0.1,AW,-2.403830688,466
1H6,SERVANTS.GLOUCESTER.0.1,AH,2.633171713,466
1H6,SERVANTS.GLOUCESTER.0.1,AO,1.995340162,466
1H6,SERVANTS.GLOUCESTER.0.1,G,1.863956975,466
1H6,SERVANTS.GLOUCESTER.0.1,K,3.932352139,466
1H6,SERVANTS.GLOUCESTER.0.1,N,-2.300852233,466
1H6,SERVANTS.GLOUCESTER.0.1,M,-2.893452189,466
1H6,SERVANTS.GLOUCESTER.0.1,S,-1.565794912,466
1H6,SERVANTS.GLOUCESTER.0.1,AA,-0.692510876,466
1H6,SERVANTS.GLOUCESTER.0.1,IH,-2.103517446,466
1H6,SERVANTS.GLOUCESTER.0.1,UW,5.41899075,466
1H6,SERVANTS.GLOUCESTER.0.1,F,-2.986662089,466
1H6,SERVANTS.GLOUCESTER.0.1,EH,1.308627594,466
1H6,SERVANTS.GLOUCESTER.0.1,EY,-2.340886981,466
1H6,SERVANTS.GLOUCESTER.0.1,D,-1.328397026,466
1H6,SERVANTS.GLOUCESTER.0.1,ER,2.264704498,466
1H6,SERVANTS.GLOUCESTER.0.1,DH,1.333308719,466
1H6,SERVANTS.GLOUCESTER.0.1,AY,-3.323009282,466
1H6,SERVANTS.GLOUCESTER.0.1,AE,-0.863923526,466
1H6,SERVANTS.GLOUCESTER.0.1,HH,-3.662268595,466
1H6,SERVANTS.GLOUCESTER.0.1,JH,-1.866040876,466
1H6,SERVANTS.GLOUCESTER.0.1,L,2.864273152,466
1H6,SERVANTS.GLOUCESTER.0.1,P,3.348757509,466
1H6,SERVANTS.GLOUCESTER.0.1,B,-0.914364543,466
1H6,SERVANTS.GLOUCESTER.0.1,ZH,-0.671145379,466
1H6,SERVANTS.GLOUCESTER.0.1,Y,1.741432945,466
1H6,SERVANTS.GLOUCESTER.0.1,W,0.887507285,466
1H6,SERVANTS.GLOUCESTER.0.1,V,-0.954059085,466
1H6,SERVANTS.GLOUCESTER.0.1,IY,-1.842511926,466
1H6,SERVANTS.GLOUCESTER.0.1,OY,-1.034298694,466
1H6,SERVANTS.GLOUCESTER.0.2,OW,1.106262248,875
1H6,SERVANTS.GLOUCESTER.0.2,SH,-2.469932999,875
1H6,SERVANTS.GLOUCESTER.0.2,TH,-0.89685485,875
1H6,SERVANTS.GLOUCESTER.0.2,NG,-2.114657608,875
1H6,SERVANTS.GLOUCESTER.0.2,T,1.302659467,875
1H6,SERVANTS.GLOUCESTER.0.2,CH,1.071076576,875
1H6,SERVANTS.GLOUCESTER.0.2,R,1.06456181,875
1H6,SERVANTS.GLOUCESTER.0.2,Z,-2.267551584,875
1H6,SERVANTS.GLOUCESTER.0.2,UH,-2.24003318,875
1H6,SERVANTS.GLOUCESTER.0.2,AW,-0.3240156,875
1H6,SERVANTS.GLOUCESTER.0.2,AH,2.414429397,875
1H6,SERVANTS.GLOUCESTER.0.2,AO,2.562328155,875
1H6,SERVANTS.GLOUCESTER.0.2,G,-0.335630148,875
1H6,SERVANTS.GLOUCESTER.0.2,K,-0.714089851,875
1H6,SERVANTS.GLOUCESTER.0.2,N,1.206505614,875
1H6,SERVANTS.GLOUCESTER.0.2,M,-1.647132981,875
1H6,SERVANTS.GLOUCESTER.0.2,S,-1.078259712,875
1H6,SERVANTS.GLOUCESTER.0.2,AA,-1.330490704,875
1H6,SERVANTS.GLOUCESTER.0.2,IH,-2.201171283,875
1H6,SERVANTS.GLOUCESTER.0.2,UW,0.38233911,875
1H6,SERVANTS.GLOUCESTER.0.2,F,1.902163957,875
1H6,SERVANTS.GLOUCESTER.0.2,EH,-3.37788562,875
1H6,SERVANTS.GLOUCESTER.0.2,EY,-1.17853835,875
1H6,SERVANTS.GLOUCESTER.0.2,D,0.119130207,875
1H6,SERVANTS.GLOUCESTER.0.2,ER,2.127258646,875
1H6,SERVANTS.GLOUCESTER.0.2,DH,-0.274354724,875
1H6,SERVANTS.GLOUCESTER.0.2,AY,0.557603349,875
1H6,SERVANTS.GLOUCESTER.0.2,AE,-0.514634319,875
1H6,SERVANTS.GLOUCESTER.0.2,HH,-2.439119528,875
1H6,SERVANTS.GLOUCESTER.0.2,JH,1.794925142,875
1H6,SERVANTS.GLOUCESTER.0.2,L,-0.099776556,875
1H6,SERVANTS.GLOUCESTER.0.2,P,0.972048348,875
1H6,SERVANTS.GLOUCESTER.0.2,B,3.089445236,875
1H6,SERVANTS.GLOUCESTER.0.2,ZH,-0.671145379,875
1H6,SERVANTS.GLOUCESTER.0.2,Y,0.012142004,875
1H6,SERVANTS.GLOUCESTER.0.2,W,1.361998055,875
1H6,SERVANTS.GLOUCESTER.0.2,V,-1.603514303,875
1H6,SERVANTS.GLOUCESTER.0.2,IY,0.794159995,875
1H6,SERVANTS.GLOUCESTER.0.2,OY,2.761005079,875
1H6,SERVANTS.TALBOT.1,OW,13.67008307,94
1H6,SERVANTS.TALBOT.1,SH,-2.469932999,94
1H6,SERVANTS.TALBOT.1,TH,-2.553235737,94
1H6,SERVANTS.TALBOT.1,NG,-2.114657608,94
1H6,SERVANTS.TALBOT.1,T,-8.470149897,94
1H6,SERVANTS.TALBOT.1,CH,-2.297119978,94
1H6,SERVANTS.TALBOT.1,R,19.33997654,94
1H6,SERVANTS.TALBOT.1,Z,1.486170359,94
1H6,SERVANTS.TALBOT.1,UH,-2.24003318,94
1H6,SERVANTS.TALBOT.1,AW,-2.403830688,94
1H6,SERVANTS.TALBOT.1,AH,-4.351832344,94
1H6,SERVANTS.TALBOT.1,AO,19.89269038,94
1H6,SERVANTS.TALBOT.1,G,-2.959699135,94
1H6,SERVANTS.TALBOT.1,K,-4.567236877,94
1H6,SERVANTS.TALBOT.1,N,0.931125524,94
1H6,SERVANTS.TALBOT.1,M,0.101102798,94
1H6,SERVANTS.TALBOT.1,S,-1.524756617,94
1H6,SERVANTS.TALBOT.1,AA,-4.159792918,94
1H6,SERVANTS.TALBOT.1,IH,2.660931816,94
1H6,SERVANTS.TALBOT.1,UW,-4.017990411,94
1H6,SERVANTS.TALBOT.1,F,-4.727696949,94
1H6,SERVANTS.TALBOT.1,EH,1.360163955,94
1H6,SERVANTS.TALBOT.1,EY,-4.180046093,94
1H6,SERVANTS.TALBOT.1,D,3.478448813,94
1H6,SERVANTS.TALBOT.1,ER,-4.343268148,94
1H6,SERVANTS.TALBOT.1,DH,-4.519834907,94
1H6,SERVANTS.TALBOT.1,AY,1.168440518,94
1H6,SERVANTS.TALBOT.1,AE,-4.833120105,94
1H6,SERVANTS.TALBOT.1,HH,-3.662268595,94
1H6,SERVANTS.TALBOT.1,JH,-1.866040876,94
1H6,SERVANTS.TALBOT.1,L,5.265702419,94
1H6,SERVANTS.TALBOT.1,P,-4.07845846,94
1H6,SERVANTS.TALBOT.1,B,4.255583805,94
1H6,SERVANTS.TALBOT.1,ZH,-0.671145379,94
1H6,SERVANTS.TALBOT.1,Y,4.316454444,94
1H6,SERVANTS.TALBOT.1,W,2.285417902,94
1H6,SERVANTS.TALBOT.1,V,-4.483707384,94
1H6,SERVANTS.TALBOT.1,IY,-5.08432182,94
1H6,SERVANTS.TALBOT.1,OY,-1.034298694,94
1H6,SERVANTS.WINCHESTER.0.1,OW,-0.561853017,283
1H6,SERVANTS.WINCHESTER.0.1,SH,1.865967475,283
1H6,SERVANTS.WINCHESTER.0.1,TH,2.755677438,283
1H6,SERVANTS.WINCHESTER.0.1,NG,-2.114657608,283
1H6,SERVANTS.WINCHESTER.0.1,T,-1.875811631,283
1H6,SERVANTS.WINCHESTER.0.1,CH,3.100630985,283
1H6,SERVANTS.WINCHESTER.0.1,R,-1.416548287,283
1H6,SERVANTS.WINCHESTER.0.1,Z,-0.547265079,283
1H6,SERVANTS.WINCHESTER.0.1,UH,-2.24003318,283
1H6,SERVANTS.WINCHESTER.0.1,AW,4.262243407,283
1H6,SERVANTS.WINCHESTER.0.1,AH,-1.771156001,283
1H6,SERVANTS.WINCHESTER.0.1,AO,1.169308624,283
1H6,SERVANTS.WINCHESTER.0.1,G,-2.959699135,283
1H6,SERVANTS.WINCHESTER.0.1,K,-4.567236877,283
1H6,SERVANTS.WINCHESTER.0.1,N,1.338492526,283
1H6,SERVANTS.WINCHESTER.0.1,M,-4.865476129,283
1H6,SERVANTS.WINCHESTER.0.1,S,-5.17401009,283
1H6,SERVANTS.WINCHESTER.0.1,AA,-1.1370341,283
1H6,SERVANTS.WINCHESTER.0.1,IH,1.387558505,283
1H6,SERVANTS.WINCHESTER.0.1,UW,-1.667387001,283
1H6,SERVANTS.WINCHESTER.0.1,F,7.414905376,283
1H6,SERVANTS.WINCHESTER.0.1,EH,1.62973884,283
1H6,SERVANTS.WINCHESTER.0.1,EY,5.440170917,283
1H6,SERVANTS.WINCHESTER.0.1,D,2.193744356,283
1H6,SERVANTS.WINCHESTER.0.1,ER,0.265369234,283
1H6,SERVANTS.WINCHESTER.0.1,DH,-1.11800779,283
1H6,SERVANTS.WINCHESTER.0.1,AY,-3.323009282,283
1H6,SERVANTS.WINCHESTER.0.1,AE,-2.52623664,283
1H6,SERVANTS.WINCHESTER.0.1,HH,-3.662268595,283
1H6,SERVANTS.WINCHESTER.0.1,JH,-1.866040876,283
1H6,SERVANTS.WINCHESTER.0.1,L,3.695537159,283
1H6,SERVANTS.WINCHESTER.0.1,P,-0.84095405,283
1H6,SERVANTS.WINCHESTER.0.1,B,1.617261325,283
1H6,SERVANTS.WINCHESTER.0.1,ZH,-0.671145379,283
1H6,SERVANTS.WINCHESTER.0.1,Y,-2.050871653,283
1H6,SERVANTS.WINCHESTER.0.1,W,7.247232713,283
1H6,SERVANTS.WINCHESTER.0.1,V,1.670551423,283
1H6,SERVANTS.WINCHESTER.0.1,IY,8.104579726,283
1H6,SERVANTS.WINCHESTER.0.1,OY,-1.034298694,283
1H6,SOLDIERS.ENGLISH.0.1,OW,-3.540630393,83
