play,character,phoneme,zscore,numlines
1H4,Chamberlain,F,0.8575693398029286,1575
1H4,Chamberlain,G,0.6472427841341966,1575
1H4,Chamberlain,HH,-0.03886175143851017,1575
1H4,Chamberlain,IH,-0.5269876675445694,1575
1H4,Chamberlain,IY,-1.921135307214384,1575
1H4,Chamberlain,JH,-1.4817891815234456,1575
1H4,Chamberlain,K,1.7027075295356129,1575
1H4,Chamberlain,L,1.6473113697681119,1575
1H4,Chamberlain,M,-0.9264110850833008,1575
1H4,Chamberlain,N,1.5855478890790946,1575
1H4,Chamberlain,NG,0.8195277853972004,1575
1H4,Chamberlain,OW,-0.26151000658628254,1575
1H4,Chamberlain,OY,-0.6414104430050894,1575
1H4,Chamberlain,P,-0.36367807953241293,1575
1H4,Chamberlain,R,0.8054993995802462,1575
1H4,Chamberlain,S,-4.298963100872732,1575
1H4,Chamberlain,SH,-1.081712072674537,1575
1H4,Chamberlain,T,1.5414158137536091,1575
1H4,Chamberlain,TH,4.161698694490881,1575
1H4,Chamberlain,UH,-0.5517877097796672,1575
1H4,Chamberlain,UW,-0.31119536382874013,1575
1H4,Chamberlain,V,-0.16976566086711434,1575
1H4,Chamberlain,W,1.1947416188561764,1575
1H4,Chamberlain,Y,-0.28851776169062504,1575
1H4,Chamberlain,Z,-0.6962953510140912,1575
1H4,Chamberlain,ZH,-1.0718024229773868,1575
1H4,DRAWERS.Francis,AA,0.5184964291728467,642
1H4,DRAWERS.Francis,AE,-0.21933300216758497,642
1H4,DRAWERS.Francis,AH,-2.299962957461163,642
1H4,DRAWERS.Francis,AO,4.522129165398036,642
1H4,DRAWERS.Francis,AW,-2.8420959097095206,642
1H4,DRAWERS.Francis,AY,3.086229609131503,642
1H4,DRAWERS.Francis,B,1.847677175626024,642
1H4,DRAWERS.Francis,CH,-1.632874479479477,642
1H4,DRAWERS.Francis,D,-0.4911123273799194,642
1H4,DRAWERS.Francis,DH,-3.1771039941165413,642
1H4,DRAWERS.Francis,EH,-2.2942318472289798,642
1H4,DRAWERS.Francis,ER,4.338784996939435,642
1H4,DRAWERS.Francis,EY,-2.6083603764690104,642
1H4,DRAWERS.Francis,F,-0.8680700728603624,642
1H4,DRAWERS.Francis,G,-1.0713978434004467,642
1H4,DRAWERS.Francis,HH,-0.5119481050218618,642
1H4,DRAWERS.Francis,IH,-1.1382853561880317,642
1H4,DRAWERS.Francis,IY,-0.6097785444400976,642
1H4,DRAWERS.Francis,JH,-1.4817891815234456,642
1H4,DRAWERS.Francis,K,-1.0724274849258562,642
1H4,DRAWERS.Francis,L,4.844361314642891,642
1H4,DRAWERS.Francis,M,0.49886267293946873,642
1H4,DRAWERS.Francis,N,-1.5098076728892282,642
1H4,DRAWERS.Francis,NG,-0.08584054463462394,642
1H4,DRAWERS.Francis,OW,0.7902623342397311,642
1H4,DRAWERS.Francis,OY,-0.6414104430050894,642
1H4,DRAWERS.Francis,P,-2.8555178972096407,642
1H4,DRAWERS.Francis,R,2.2976987805102764,642
1H4,DRAWERS.Francis,S,3.368571670715711,642
1H4,DRAWERS.Francis,SH,-0.6525060846111195,642
1H4,DRAWERS.Francis,T,-0.4435194746881485,642
1H4,DRAWERS.Francis,TH,-2.325839781463969,642
1H4,DRAWERS.Francis,UH,7.098929289792213,642
1H4,DRAWERS.Francis,UW,2.297971606987558,642
1H4,DRAWERS.Francis,V,-4.536142939047117,642
1H4,DRAWERS.Francis,W,-1.0512507207407755,642
1H4,DRAWERS.Francis,Y,-0.24620677191132018,642
1H4,DRAWERS.Francis,Z,-1.7167074771798967,642
1H4,DRAWERS.Francis,ZH,-1.0718024229773868,642
1H4,Douglas,AA,1.3057858650497416,3668
1H4,Douglas,AE,0.08453443503153721,3668
1H4,Douglas,AH,0.6627405521244416,3668
1H4,Douglas,AO,-0.7024067941058711,3668
1H4,Douglas,AW,2.5388131289149367,3668
1H4,Douglas,AY,0.5105194725558261,3668
1H4,Douglas,B,0.0749769179510748,3668
1H4,Douglas,CH,-0.9491683798373695,3668
1H4,Douglas,D,-0.1003002178082486,3668
1H4,Douglas,DH,2.5937938507799085,3668
1H4,Douglas,EH,-0.3132315223115848,3668
1H4,Douglas,ER,-1.0199913016975242,3668
1H4,Douglas,EY,-0.7638110073135038,3668
1H4,Douglas,F,-1.0616597491059738,3668
1H4,Douglas,G,-0.3028908185094274,3668
1H4,Douglas,HH,-0.1571596126788644,3668
1H4,Douglas,IH,0.5803367915351794,3668
1H4,Douglas,IY,0.017200262562610275,3668
1H4,Douglas,JH,-0.9478256310839959,3668
1H4,Douglas,K,0.9649130140413208,3668
1H4,Douglas,L,0.09950969341417057,3668
1H4,Douglas,M,-0.8594732623114968,3668
1H4,Douglas,N,-0.009039482159209519,3668
1H4,Douglas,NG,2.03144235808436,3668
1H4,Douglas,OW,0.4838455803040209,3668
1H4,Douglas,OY,-0.6414104430050894,3668
1H4,Douglas,P,-1.4752071435896223,3668
1H4,Douglas,R,-0.24051981349467907,3668
1H4,Douglas,S,-1.2983028585299468,3668
1H4,Douglas,SH,-1.2165261274446328,3668
1H4,Douglas,T,-0.2676826461974801,3668
1H4,Douglas,TH,1.9023320129035166,3668
1H4,Douglas,UH,-1.1137322652331183,3668
1H4,Douglas,UW,-2.3235656518445267,3668
1H4,Douglas,V,0.44388736201223733,3668
1H4,Douglas,W,0.13777236157772157,3668
1H4,Douglas,Y,-0.7846577519420057,3668
1H4,Douglas,Z,-0.6801790446295465,3668
1H4,Douglas,ZH,-0.0010725719355940075,3668
1H4,Falstaff,AA,0.823792954794112,55972
1H4,Falstaff,AE,1.6950688039113098,55972
1H4,Falstaff,AH,0.33959389818279995,55972
1H4,Falstaff,AO,-0.11019343453711469,55972
1H4,Falstaff,AW,1.849817457952154,55972
1H4,Falstaff,AY,1.0363201362569645,55972
1H4,Falstaff,B,0.3020438348193987,55972
1H4,Falstaff,CH,-0.12877845025841647,55972
1H4,Falstaff,D,-0.33061012442608323,55972
1H4,Falstaff,DH,0.4701945033680442,55972
1H4,Falstaff,EH,-0.5335152186891994,55972
1H4,Falstaff,ER,-0.6320056673060633,55972
1H4,Falstaff,EY,0.1127886299306561,55972
1H4,Falstaff,F,0.4649654111518191,55972
1H4,Falstaff,G,0.6808114288220642,55972
1H4,Falstaff,HH,-0.605876513615105,55972
1H4,Falstaff,IH,-0.8362614951871429,55972
1H4,Falstaff,IY,-0.22361149648163972,55972
1H4,Falstaff,JH,-0.1689171335417263,55972
1H4,Falstaff,K,0.11962803076060628,55972
1H4,Falstaff,L,-0.060660648731877966,55972
1H4,Falstaff,M,-0.14896745786695906,55972
1H4,Falstaff,N,0.6185451268183878,55972
1H4,Falstaff,NG,0.10606535043924381,55972
1H4,Falstaff,OW,-0.4426748238599118,55972
1H4,Falstaff,OY,-0.45135006401208666,55972
1H4,Falstaff,P,0.09765968532010458,55972
1H4,Falstaff,R,-0.199610417199785,55972
1H4,Falstaff,S,-1.8453178337798515,55972
1H4,Falstaff,SH,-0.2808179125832982,55972
1H4,Falstaff,T,-0.06863931685658974,55972
1H4,Falstaff,TH,0.382573985108516,55972
1H4,Falstaff,UH,0.6796316295674169,55972
1H4,Falstaff,UW,-0.6011775290741025,55972
1H4,Falstaff,V,0.9416813813332932,55972
1H4,Falstaff,W,-0.45297688181702256,55972
1H4,Falstaff,Y,-0.6072240803092208,55972
1H4,Falstaff,Z,-0.5768050268003637,55972
1H4,Falstaff,ZH,-0.6561231649134562,55972
1H4,Gadshill,AA,-0.7533007510877636,3517
1H4,Gadshill,AE,1.8771340831549064,3517
1H4,Gadshill,AH,0.4132065455226869,3517
1H4,Gadshill,AO,-1.2584259665398057,3517
1H4,Gadshill,AW,2.4901027733775463,3517
1H4,Gadshill,AY,-0.573318403803159,3517
1H4,Gadshill,B,-1.124380825839108,3517
1H4,Gadshill,CH,-1.632874479479477,3517
1H4,Gadshill,D,-1.3338807988730879,3517
1H4,Gadshill,DH,2.2016789061924382,3517
1H4,Gadshill,EH,-1.3034243265879126,3517
1H4,Gadshill,ER,0.48720800250940144,3517
1H4,Gadshill,EY,0.8462793306670056,3517
1H4,Gadshill,F,-0.6621647929140864,3517
1H4,Gadshill,G,0.4691506536917511,3517
1H4,Gadshill,HH,-0.8780274384925728,3517
1H4,Gadshill,IH,-0.6449839368035328,3517
1H4,Gadshill,IY,-0.4354816770729328,3517
1H4,Gadshill,JH,0.18496993261544423,3517
1H4,Gadshill,K,2.8492810964662487,3517
1H4,Gadshill,L,-1.2070282308974902,3517
1H4,Gadshill,M,0.4001796454485421,3517
1H4,Gadshill,N,1.3545059702572315,3517
1H4,Gadshill,NG,0.6924402287905648,3517
1H4,Gadshill,OW,-0.22862122385944614,3517
1H4,Gadshill,OY,0.8867690722277387,3517
1H4,Gadshill,P,-0.029902927897443025,3517
1H4,Gadshill,R,-0.4699604084285484,3517
1H4,Gadshill,S,-0.26530263464617476,3517
1H4,Gadshill,SH,1.763585460803533,3517
1H4,Gadshill,T,-0.06845694822534679,3517
1H4,Gadshill,TH,-1.0060223765854794,3517
1H4,Gadshill,UH,-0.6704863005122631,3517
1H4,Gadshill,UW,0.47741368690047953,3517
1H4,Gadshill,V,-0.13170106704721044,3517
1H4,Gadshill,W,-0.48360686849913176,3517
1H4,Gadshill,Y,-0.9047712783892015,3517
1H4,Gadshill,Z,-0.5019729841164793,3517
1H4,Gadshill,ZH,-1.0718024229773868,3517
1H4,Glendower,AA,0.3345687705919239,6535
1H4,Glendower,AE,0.7938032500876026,6535
1H4,Glendower,AH,0.8399012841161445,6535
1H4,Glendower,AO,0.8027478487348768,6535
1H4,Glendower,AW,-0.8563225760858931,6535
1H4,Glendower,AY,-0.14764264862845586,6535
1H4,Glendower,B,-0.6740716581214606,6535
1H4,Glendower,CH,0.6379626557770739,6535
1H4,Glendower,D,0.2235170721830906,6535
1H4,Glendower,DH,-0.3504313075383551,6535
1H4,Glendower,EH,-1.3277077612589443,6535
1H4,Glendower,ER,-0.4006225408540523,6535
1H4,Glendower,EY,-0.7704341648329133,6535
1H4,Glendower,F,-0.9180797737855699,6535
1H4,Glendower,G,-0.027784060877372015,6535
1H4,Glendower,HH,-0.5463175767142749,6535
1H4,Glendower,IH,-0.5188388608333001,6535
1H4,Glendower,IY,0.5586050163777131,6535
1H4,Glendower,JH,-0.8906266630836,6535
1H4,Glendower,K,0.43599393851277596,6535
1H4,Glendower,L,0.6148338448720269,6535
1H4,Glendower,M,-0.3006656362870285,6535
1H4,Glendower,N,0.7403823355764522,6535
1H4,Glendower,NG,0.5280418815775308,6535
1H4,Glendower,OW,-0.9376992144645326,6535
1H4,Glendower,OY,-0.6414104430050894,6535
1H4,Glendower,P,0.6678622242895055,6535
1H4,Glendower,R,-0.3601821242554123,6535
1H4,Glendower,S,-1.7113363047980479,6535
1H4,Glendower,SH,3.2107665945376422,6535
1H4,Glendower,T,-0.9107340279488118,6535
1H4,Glendower,TH,0.7168751094557803,6535
1H4,Glendower,UH,-0.5279311794020924,6535
1H4,Glendower,UW,-0.065861305426926,6535
1H4,Glendower,V,1.2530305258288827,6535
1H4,Glendower,W,0.07929856124685492,6535
1H4,Glendower,Y,0.7509060952282585,6535
1H4,Glendower,Z,0.7877982129430209,6535
1H4,Glendower,ZH,0.1136255988223239,6535
1H4,HenryIV,AA,-0.13228255409490428,28457
1H4,HenryIV,AE,-0.3140901599235491,28457
1H4,HenryIV,AH,0.6314312487141179,28457
1H4,HenryIV,AO,-0.44899651710333954,28457
1H4,HenryIV,AW,-0.1899894167149168,28457
1H4,HenryIV,AY,-0.8948604884208268,28457
1H4,HenryIV,B,-0.39596126185088276,28457
1H4,HenryIV,CH,-0.03221713284166718,28457
1H4,HenryIV,D,1.0372601217042796,28457
1H4,HenryIV,DH,-0.22147004708617843,28457
1H4,HenryIV,EH,0.5113519121994897,28457
1H4,HenryIV,ER,-0.5215269807565394,28457
1H4,HenryIV,EY,-0.8810149568389039,28457
1H4,HenryIV,F,-0.35759882718540825,28457
1H4,HenryIV,G,-0.4977190955408477,28457
1H4,HenryIV,HH,-0.20119703916007328,28457
1H4,HenryIV,IH,0.18041819973502377,28457
1H4,HenryIV,IY,0.27600338276800607,28457
1H4,HenryIV,JH,-0.2317013436423574,28457
1H4,HenryIV,K,-0.616076821532537,28457
1H4,HenryIV,L,0.7093064637574832,28457
1H4,HenryIV,M,-0.6364931192157256,28457
1H4,HenryIV,N,1.348208176981587,28457
1H4,HenryIV,NG,-0.7384883861755206,28457
1H4,HenryIV,OW,-0.4288599908522301,28457
1H4,HenryIV,OY,0.08247477827743846,28457
1H4,HenryIV,P,0.15584626648154065,28457
1H4,HenryIV,R,0.1350781234428537,28457
1H4,HenryIV,S,0.7098975350102904,28457
1H4,HenryIV,SH,0.01834251925823431,28457
1H4,HenryIV,T,0.1501377010273153,28457
1H4,HenryIV,TH,-0.5544796784553451,28457
1H4,HenryIV,UH,-0.3042870727422773,28457
1H4,HenryIV,UW,-0.31355063639993025,28457
1H4,HenryIV,V,0.7410837886639741,28457
1H4,HenryIV,W,-0.3044834969991661,28457
1H4,HenryIV,Y,-0.5145992869719443,28457
1H4,HenryIV,Z,0.6373609207237975,28457
1H4,HenryIV,ZH,0.7752671881843576,28457
1H4,HenryV,AA,0.37227339874704424,46194
1H4,HenryV,AE,0.7354878401307825,46194
1H4,HenryV,AH,0.6614064857573988,46194
1H4,HenryV,AO,-0.0036985817308706087,46194
1H4,HenryV,AW,1.9541853340655915,46194
1H4,HenryV,AY,0.30262710799305814,46194
1H4,HenryV,B,-0.018553903974200817,46194
1H4,HenryV,CH,-0.6197096648749205,46194
1H4,HenryV,D,0.26990052353257954,46194
1H4,HenryV,DH,1.0500146130540815,46194
1H4,HenryV,EH,-0.09227401529104776,46194
1H4,HenryV,ER,-0.7055307454521107,46194
1H4,HenryV,EY,-0.27778935650313663,46194
1H4,HenryV,F,0.44887112691333747,46194
1H4,HenryV,G,0.3337395019373607,46194
1H4,HenryV,HH,-0.8751314136096954,46194
1H4,HenryV,IH,-0.40065238236819717,46194
1H4,HenryV,IY,-0.3189908213501189,46194
1H4,HenryV,JH,0.3089696902075084,46194
1H4,HenryV,K,-0.1772029036994443,46194
1H4,HenryV,L,0.6355994816652977,46194
1H4,HenryV,M,-0.43360654431377965,46194
1H4,HenryV,N,-0.09852156532126163,46194
1H4,HenryV,NG,0.07320223968605014,46194
1H4,HenryV,OW,-0.6111015041735056,46194
1H4,HenryV,OY,0.16043282202812215,46194
1H4,HenryV,P,0.1406760001917149,46194
1H4,HenryV,R,-0.06696804610396409,46194
1H4,HenryV,S,0.11566306123588226,46194
1H4,HenryV,SH,-0.046609406505977516,46194
1H4,HenryV,T,-0.14180957082768503,46194
1H4,HenryV,TH,0.11444992616212185,46194
1H4,HenryV,UH,-0.05986089445784004,46194
1H4,HenryV,UW,-1.1149857617923944,46194
1H4,HenryV,V,0.3578075802485635,46194
1H4,HenryV,W,-0.10070897544294657,46194
1H4,HenryV,Y,-0.5306671575323866,46194
1H4,HenryV,Z,-1.2742026612957054,46194
1H4,HenryV,ZH,-0.4872344815359358,46194
1H4,Hotspur,AA,0.4719769604516676,46504
1H4,Hotspur,AE,-0.274950299147063,46504
1H4,Hotspur,AH,0.6584551932683927,46504
1H4,Hotspur,AO,-0.4500889000773174,46504
1H4,Hotspur,AW,-0.4310244314711435,46504
1H4,Hotspur,AY,-0.021301323165204722,46504
1H4,Hotspur,B,-0.5432115407512293,46504
1H4,Hotspur,CH,0.0018518114600238086,46504
1H4,Hotspur,D,0.560502959246098,46504
1H4,Hotspur,DH,-0.2127092979754037,46504
1H4,Hotspur,EH,-0.02301645848069781,46504
1H4,Hotspur,ER,-0.19208409685788627,46504
1H4,Hotspur,EY,-0.1044611244176768,46504
1H4,Hotspur,F,-0.35808502146873195,46504
1H4,Hotspur,G,-0.17223893822454472,46504
1H4,Hotspur,HH,0.20225861359656727,46504
1H4,Hotspur,IH,0.15848969330143056,46504
1H4,Hotspur,IY,-0.3834934544475832,46504
1H4,Hotspur,JH,0.1655593856623829,46504
1H4,Hotspur,K,0.7015331642750475,46504
1H4,Hotspur,L,0.23346969909547166,46504
1H4,Hotspur,M,0.071367084350126,46504
1H4,Hotspur,N,0.6224495540818635,46504
1H4,Hotspur,NG,0.5174416629757497,46504
1H4,Hotspur,OW,-0.16784620199491618,46504
1H4,Hotspur,OY,-0.18829559633053458,46504
1H4,Hotspur,P,-0.06635784373311612,46504
1H4,Hotspur,R,-0.12176402391797209,46504
1H4,Hotspur,S,-0.5221118253437543,46504
1H4,Hotspur,SH,-0.12933392419297396,46504
1H4,Hotspur,T,-0.021741273770504034,46504
1H4,Hotspur,TH,-0.04305712753839,46504
1H4,Hotspur,UH,0.29373667995586183,46504
1H4,Hotspur,UW,-0.68411944604439,46504
1H4,Hotspur,V,0.43797012430773447,46504
1H4,Hotspur,W,-0.0729489869839518,46504
1H4,Hotspur,Y,-0.6905758684554468,46504
1H4,Hotspur,Z,0.07211266155470525,46504
1H4,Hotspur,ZH,0.0017843742191076203,46504
1H4,LadyPercy,AA,0.4431937148434801,4403
1H4,LadyPercy,AE,-0.7584326484533165,4403
1H4,LadyPercy,AH,-0.05428926893598058,4403
1H4,LadyPercy,AO,-0.2544278462607757,4403
1H4,LadyPercy,AW,0.510918859000932,4403
1H4,LadyPercy,AY,1.0870775862263082,4403
1H4,LadyPercy,B,0.7151753594396104,4403
1H4,LadyPercy,CH,0.04465374908537547,4403
1H4,LadyPercy,D,-0.9526435781245559,4403
1H4,LadyPercy,DH,0.5190291404696014,4403
1H4,LadyPercy,EH,0.524883999768851,4403
1H4,LadyPercy,ER,-1.6183570085796048,4403
1H4,LadyPercy,EY,-0.7980599345922534,4403
1H4,LadyPercy,F,0.1839402367502089,4403
1H4,LadyPercy,G,0.5420979181559928,4403
1H4,LadyPercy,HH,-0.719901424841236,4403
1H4,LadyPercy,IH,-0.9073461697025015,4403
1H4,LadyPercy,IY,0.7759046674242706,4403
1H4,LadyPercy,JH,-0.17166641187758086,4403
1H4,LadyPercy,K,-1.1646668729640706,4403
1H4,LadyPercy,L,0.9662311205880468,4403
1H4,LadyPercy,M,-0.47533663585611263,4403
1H4,LadyPercy,N,0.7159116126260832,4403
1H4,LadyPercy,NG,-0.5201703308492087,4403
1H4,LadyPercy,OW,-0.3390647223532801,4403
1H4,LadyPercy,OY,-0.6414104430050894,4403
1H4,LadyPercy,P,-1.3600406918637187,4403
1H4,LadyPercy,R,0.16279494262619223,4403
1H4,LadyPercy,S,1.5713275254516403,4403
1H4,LadyPercy,SH,-1.472383074956918,4403
1H4,LadyPercy,T,1.1311996027432023,4403
1H4,LadyPercy,TH,2.169630229788817,4403
1H4,LadyPercy,UH,-0.8551876357959814,4403
1H4,LadyPercy,UW,-0.022891995021683098,4403
1H4,LadyPercy,V,0.35141995589177133,4403
1H4,LadyPercy,W,-0.8252979934811293,4403
1H4,LadyPercy,Y,0.7533674724602428,4403
1H4,LadyPercy,Z,-1.3181230876019236,4403
1H4,LadyPercy,ZH,-0.19609498512269335,4403
1H4,MESSENGERS.1,AA,5.764312691530546,73
1H4,MESSENGERS.1,AE,-4.543600377693558,73
1H4,MESSENGERS.1,AH,-7.193714290258814,73
1H4,MESSENGERS.1,AO,16.493604978733263,73
1H4,MESSENGERS.1,AW,-2.8420959097095206,73
1H4,MESSENGERS.1,AY,3.268102271446961,73
1H4,MESSENGERS.1,B,-4.340050138899742,73
1H4,MESSENGERS.1,CH,-1.632874479479477,73
1H4,MESSENGERS.1,D,-6.052669271284468,73
