feature,count
linguaalveolar,412
linguapalatal,101
fricative,252
nonsonorant,526
glide,62
affricate,8
voiceless,321
liquid,124
nasal,130
labiodental,34
bilabial,137
stop,266
linguavelar,65
coronal,467
glottal,39
sonorant,316
nonsibilant,717
voiced,521
sibilant,125
noncoronal,375
linguadental,54
