feature,count
linguaalveolar,50
linguapalatal,17
fricative,24
nonsonorant,49
glide,5
affricate,3
voiceless,28
liquid,24
nasal,18
labiodental,3
bilabial,12
stop,22
linguavelar,8
coronal,55
glottal,2
sonorant,47
nonsibilant,81
voiced,68
sibilant,15
noncoronal,41
linguadental,4
