feature,count
linguaalveolar,46
linguapalatal,13
fricative,28
nonsonorant,54
glide,8
affricate,1
voiceless,31
liquid,14
nasal,16
labiodental,4
bilabial,13
stop,25
linguavelar,10
coronal,51
glottal,3
sonorant,38
nonsibilant,74
voiced,61
sibilant,18
noncoronal,41
linguadental,3
