feature,count
linguaalveolar,118
linguapalatal,31
fricative,78
nonsonorant,146
glide,10
affricate,0
voiceless,81
liquid,37
nasal,31
labiodental,12
bilabial,31
stop,68
linguavelar,7
coronal,135
glottal,10
sonorant,78
nonsibilant,183
voiced,143
sibilant,41
noncoronal,89
linguadental,15
