feature,count
linguaalveolar,53
linguapalatal,11
fricative,43
nonsonorant,85
glide,10
affricate,1
voiceless,42
liquid,21
nasal,17
labiodental,17
bilabial,13
stop,41
linguavelar,23
coronal,66
glottal,7
sonorant,48
nonsibilant,123
voiced,91
sibilant,10
noncoronal,67
linguadental,9
