feature,count
linguaalveolar,97
linguapalatal,20
fricative,58
nonsonorant,124
glide,9
affricate,9
voiceless,77
liquid,27
nasal,25
labiodental,12
bilabial,35
stop,57
linguavelar,7
coronal,100
glottal,6
sonorant,61
nonsibilant,153
voiced,108
sibilant,32
noncoronal,85
linguadental,8
