feature,count
linguaalveolar,28
linguapalatal,5
fricative,11
nonsonorant,28
glide,1
affricate,1
voiceless,13
liquid,8
nasal,14
labiodental,1
bilabial,9
stop,16
linguavelar,4
coronal,28
glottal,1
sonorant,23
nonsibilant,45
voiced,38
sibilant,6
noncoronal,23
linguadental,3
