feature,count
linguaalveolar,30
linguapalatal,4
fricative,21
nonsonorant,39
glide,0
affricate,1
voiceless,18
liquid,6
nasal,12
labiodental,4
bilabial,6
stop,17
linguavelar,2
coronal,32
glottal,5
sonorant,18
nonsibilant,51
voiced,39
sibilant,6
noncoronal,25
linguadental,6
