feature,count
linguaalveolar,1678
linguapalatal,423
fricative,941
nonsonorant,1931
glide,262
affricate,52
voiceless,1135
liquid,486
nasal,663
labiodental,226
bilabial,534
stop,938
linguavelar,198
coronal,1731
glottal,111
sonorant,1411
nonsibilant,2910
voiced,2207
sibilant,432
noncoronal,1611
linguadental,172
