feature,count
linguaalveolar,1103
linguapalatal,267
fricative,687
nonsonorant,1396
glide,122
affricate,36
voiceless,798
liquid,359
nasal,379
labiodental,129
bilabial,354
stop,673
linguavelar,154
coronal,1248
glottal,102
sonorant,860
nonsibilant,1947
voiced,1458
sibilant,309
noncoronal,1008
linguadental,147
