feature,count
linguaalveolar,4199
linguapalatal,996
fricative,2654
nonsonorant,5272
glide,529
affricate,169
voiceless,2976
liquid,1200
nasal,1562
labiodental,604
bilabial,1310
stop,2449
linguavelar,528
coronal,4614
glottal,299
sonorant,3291
nonsibilant,7439
voiced,5587
sibilant,1124
noncoronal,3949
linguadental,627
