feature,count
linguaalveolar,6
linguapalatal,0
fricative,2
nonsonorant,3
glide,0
affricate,0
voiceless,3
liquid,2
nasal,1
labiodental,0
bilabial,0
stop,1
linguavelar,0
coronal,5
glottal,0
sonorant,3
nonsibilant,4
voiced,3
sibilant,2
noncoronal,1
linguadental,0
