feature,count
linguaalveolar,175
linguapalatal,34
fricative,101
nonsonorant,190
glide,23
affricate,8
voiceless,116
liquid,53
nasal,72
labiodental,19
bilabial,58
stop,81
linguavelar,23
coronal,180
glottal,8
sonorant,148
nonsibilant,285
voiced,222
sibilant,53
noncoronal,158
linguadental,21
