feature,count
linguaalveolar,147
linguapalatal,39
fricative,110
nonsonorant,196
glide,25
affricate,5
voiceless,113
liquid,44
nasal,56
labiodental,21
bilabial,54
stop,81
linguavelar,25
coronal,170
glottal,12
sonorant,125
nonsibilant,267
voiced,208
sibilant,54
noncoronal,151
linguadental,23
