feature,count
linguaalveolar,531
linguapalatal,169
fricative,283
nonsonorant,755
glide,57
affricate,24
voiceless,403
liquid,183
nasal,184
labiodental,68
bilabial,200
stop,448
linguavelar,131
coronal,575
glottal,60
sonorant,424
nonsibilant,1044
voiced,776
sibilant,135
noncoronal,604
linguadental,20
