feature,count
linguaalveolar,2843
linguapalatal,632
fricative,1680
nonsonorant,3504
glide,325
affricate,106
voiceless,2057
liquid,787
nasal,992
labiodental,357
bilabial,868
stop,1718
linguavelar,368
coronal,3046
glottal,210
sonorant,2104
nonsibilant,4825
voiced,3551
sibilant,783
noncoronal,2562
linguadental,330
