feature,count
linguaalveolar,1120
linguapalatal,244
fricative,673
nonsonorant,1405
glide,125
affricate,18
voiceless,797
liquid,348
nasal,391
labiodental,115
bilabial,383
stop,714
linguavelar,151
coronal,1278
glottal,96
sonorant,864
nonsibilant,1967
voiced,1472
sibilant,302
noncoronal,991
linguadental,160
