feature,count
linguaalveolar,105
linguapalatal,31
fricative,57
nonsonorant,121
glide,19
affricate,3
voiceless,79
liquid,38
nasal,40
labiodental,13
bilabial,39
stop,61
linguavelar,15
coronal,118
glottal,8
sonorant,97
nonsibilant,189
voiced,139
sibilant,29
noncoronal,100
linguadental,7
