feature,count
linguaalveolar,2314
linguapalatal,526
fricative,1386
nonsonorant,2754
glide,303
affricate,74
voiceless,1588
liquid,632
nasal,940
labiodental,324
bilabial,799
stop,1294
linguavelar,244
coronal,2430
glottal,147
sonorant,1875
nonsibilant,3989
voiced,3041
sibilant,640
noncoronal,2199
linguadental,275
