feature,count
linguaalveolar,14
linguapalatal,3
fricative,7
nonsonorant,16
glide,3
affricate,0
voiceless,10
liquid,2
nasal,6
labiodental,3
bilabial,3
stop,9
linguavelar,2
coronal,12
glottal,1
sonorant,11
nonsibilant,25
voiced,17
sibilant,2
noncoronal,15
linguadental,1
