feature,count
linguaalveolar,209
linguapalatal,54
fricative,121
nonsonorant,250
glide,28
affricate,5
voiceless,151
liquid,71
nasal,61
labiodental,30
bilabial,56
stop,124
linguavelar,25
coronal,234
glottal,15
sonorant,160
nonsibilant,355
voiced,259
sibilant,55
noncoronal,176
linguadental,21
