feature,count
linguaalveolar,1799
linguapalatal,374
fricative,1061
nonsonorant,2099
glide,163
affricate,78
voiceless,1156
liquid,510
nasal,637
labiodental,246
bilabial,431
stop,960
linguavelar,238
coronal,1889
glottal,114
sonorant,1310
nonsibilant,2915
voiced,2253
sibilant,494
noncoronal,1520
linguadental,207
