feature,count
linguaalveolar,261
linguapalatal,46
fricative,185
nonsonorant,338
glide,19
affricate,9
voiceless,196
liquid,63
nasal,86
labiodental,28
bilabial,55
stop,144
linguavelar,40
coronal,277
glottal,37
sonorant,168
nonsibilant,425
voiced,310
sibilant,81
noncoronal,229
linguadental,39
