feature,count
linguaalveolar,26
linguapalatal,4
fricative,18
nonsonorant,33
glide,0
affricate,0
voiceless,18
liquid,6
nasal,15
labiodental,6
bilabial,7
stop,15
linguavelar,5
coronal,28
glottal,2
sonorant,21
nonsibilant,48
voiced,36
sibilant,6
noncoronal,26
linguadental,4
