feature,count
linguaalveolar,445
linguapalatal,79
fricative,282
nonsonorant,538
glide,46
affricate,20
voiceless,304
liquid,130
nasal,150
labiodental,61
bilabial,124
stop,236
linguavelar,52
coronal,458
glottal,45
sonorant,326
nonsibilant,746
voiced,560
sibilant,118
noncoronal,406
linguadental,58
