feature,count
linguaalveolar,116
linguapalatal,27
fricative,56
nonsonorant,127
glide,17
affricate,5
voiceless,84
liquid,33
nasal,39
labiodental,9
bilabial,35
stop,66
linguavelar,10
coronal,117
glottal,8
sonorant,89
nonsibilant,188
voiced,132
sibilant,28
noncoronal,99
linguadental,11
