feature,count
linguaalveolar,114
linguapalatal,35
fricative,57
nonsonorant,133
glide,20
affricate,3
voiceless,70
liquid,45
nasal,39
labiodental,12
bilabial,48
stop,73
linguavelar,12
coronal,122
glottal,7
sonorant,104
nonsibilant,208
voiced,167
sibilant,29
noncoronal,115
linguadental,9
