feature,count
linguaalveolar,1638
linguapalatal,321
fricative,988
nonsonorant,1925
glide,205
affricate,54
voiceless,1064
liquid,472
nasal,663
labiodental,221
bilabial,497
stop,883
linguavelar,254
coronal,1718
glottal,117
sonorant,1340
nonsibilant,2832
voiced,2201
sibilant,433
noncoronal,1547
linguadental,217
