feature,count
linguaalveolar,272
linguapalatal,67
fricative,170
nonsonorant,333
glide,44
affricate,9
voiceless,205
liquid,78
nasal,118
labiodental,36
bilabial,100
stop,154
linguavelar,35
coronal,275
glottal,34
sonorant,240
nonsibilant,502
voiced,368
sibilant,71
noncoronal,298
linguadental,29
