feature,count
linguaalveolar,16
linguapalatal,6
fricative,5
nonsonorant,16
glide,2
affricate,1
voiceless,6
liquid,7
nasal,9
labiodental,1
bilabial,8
stop,10
linguavelar,1
coronal,17
glottal,0
sonorant,18
nonsibilant,32
voiced,28
sibilant,2
noncoronal,17
linguadental,2
