feature,count
linguaalveolar,18
linguapalatal,8
fricative,14
nonsonorant,22
glide,3
affricate,0
voiceless,9
liquid,9
nasal,6
labiodental,2
bilabial,5
stop,8
linguavelar,2
coronal,24
glottal,2
sonorant,18
nonsibilant,33
voiced,31
sibilant,7
noncoronal,16
linguadental,3
