feature,count
linguaalveolar,44
linguapalatal,12
fricative,23
nonsonorant,52
glide,5
affricate,1
voiceless,29
liquid,15
nasal,15
labiodental,4
bilabial,17
stop,28
linguavelar,3
coronal,49
glottal,3
sonorant,35
nonsibilant,75
voiced,58
sibilant,12
noncoronal,38
linguadental,4
