feature,count
linguaalveolar,1020
linguapalatal,310
fricative,584
nonsonorant,1253
glide,193
affricate,40
voiceless,764
liquid,307
nasal,391
labiodental,120
bilabial,334
stop,629
linguavelar,163
coronal,1101
glottal,75
sonorant,891
nonsibilant,1877
voiced,1380
sibilant,267
noncoronal,1043
linguadental,122
