feature,count
linguaalveolar,1828
linguapalatal,412
fricative,1087
nonsonorant,2220
glide,280
affricate,43
voiceless,1299
liquid,538
nasal,735
labiodental,263
bilabial,607
stop,1090
linguavelar,311
coronal,1967
glottal,141
sonorant,1553
nonsibilant,3301
voiced,2474
sibilant,472
noncoronal,1806
linguadental,211
