feature,count
linguaalveolar,49
linguapalatal,13
fricative,42
nonsonorant,74
glide,9
affricate,1
voiceless,36
liquid,27
nasal,14
labiodental,18
bilabial,13
stop,31
linguavelar,17
coronal,64
glottal,6
sonorant,50
nonsibilant,114
voiced,88
sibilant,10
noncoronal,60
linguadental,8
