feature,count
linguaalveolar,1502
linguapalatal,340
fricative,888
nonsonorant,1747
glide,182
affricate,45
voiceless,1063
liquid,416
nasal,530
labiodental,186
bilabial,413
stop,814
linguavelar,151
coronal,1562
glottal,123
sonorant,1128
nonsibilant,2456
voiced,1812
sibilant,419
noncoronal,1313
linguadental,160
