feature,count
linguaalveolar,5
linguapalatal,1
fricative,3
nonsonorant,6
glide,0
affricate,0
voiceless,5
liquid,3
nasal,3
labiodental,1
bilabial,2
stop,3
linguavelar,2
coronal,8
glottal,0
sonorant,6
nonsibilant,11
voiced,7
sibilant,1
noncoronal,4
linguadental,1
