feature,count
linguaalveolar,103
linguapalatal,33
fricative,51
nonsonorant,109
glide,13
affricate,6
voiceless,58
liquid,40
nasal,45
labiodental,10
bilabial,35
stop,52
linguavelar,10
coronal,110
glottal,6
sonorant,98
nonsibilant,182
voiced,149
sibilant,25
noncoronal,97
linguadental,10
