feature,count
linguaalveolar,16
linguapalatal,8
fricative,11
nonsonorant,19
glide,4
affricate,0
voiceless,8
liquid,9
nasal,6
labiodental,2
bilabial,5
stop,8
linguavelar,2
coronal,21
glottal,4
sonorant,19
nonsibilant,34
voiced,30
sibilant,4
noncoronal,17
linguadental,1
