feature,count
linguaalveolar,77
linguapalatal,19
fricative,45
nonsonorant,99
glide,9
affricate,4
voiceless,64
liquid,22
nasal,26
labiodental,11
bilabial,29
stop,50
linguavelar,11
coronal,79
glottal,5
sonorant,57
nonsibilant,131
voiced,92
sibilant,25
noncoronal,77
linguadental,4
