feature,count
linguaalveolar,31
linguapalatal,7
fricative,18
nonsonorant,40
glide,3
affricate,2
voiceless,21
liquid,9
nasal,10
labiodental,3
bilabial,10
stop,20
linguavelar,4
coronal,32
glottal,2
sonorant,22
nonsibilant,54
voiced,41
sibilant,8
noncoronal,30
linguadental,5
