feature,count
linguaalveolar,948
linguapalatal,198
fricative,559
nonsonorant,1180
glide,110
affricate,24
voiceless,693
liquid,268
nasal,368
labiodental,131
bilabial,305
stop,597
linguavelar,139
coronal,1001
glottal,101
sonorant,746
nonsibilant,1703
voiced,1233
sibilant,223
noncoronal,925
linguadental,104
