feature,count
linguaalveolar,1054
linguapalatal,233
fricative,738
nonsonorant,1369
glide,104
affricate,40
voiceless,752
liquid,324
nasal,356
labiodental,149
bilabial,285
stop,591
linguavelar,133
coronal,1232
glottal,95
sonorant,784
nonsibilant,1863
voiced,1401
sibilant,290
noncoronal,921
linguadental,204
