feature,count
linguaalveolar,6374
linguapalatal,1214
fricative,3498
nonsonorant,7926
glide,765
affricate,142
voiceless,4548
liquid,1582
nasal,2319
labiodental,730
bilabial,1936
stop,4286
linguavelar,1137
coronal,6814
glottal,398
sonorant,4666
nonsibilant,11025
voiced,8044
sibilant,1567
noncoronal,5778
linguadental,803
