feature,count
linguaalveolar,8
linguapalatal,3
fricative,5
nonsonorant,9
glide,2
affricate,2
voiceless,5
liquid,2
nasal,5
labiodental,1
bilabial,3
stop,2
linguavelar,0
coronal,6
glottal,2
sonorant,9
nonsibilant,17
voiced,13
sibilant,1
noncoronal,12
linguadental,1
