feature,count
linguaalveolar,113
linguapalatal,31
fricative,67
nonsonorant,135
glide,18
affricate,2
voiceless,80
liquid,38
nasal,39
labiodental,13
bilabial,40
stop,66
linguavelar,13
coronal,128
glottal,9
sonorant,95
nonsibilant,196
voiced,150
sibilant,34
noncoronal,102
linguadental,11
