feature,count
linguaalveolar,70
linguapalatal,21
fricative,39
nonsonorant,87
glide,9
affricate,3
voiceless,55
liquid,22
nasal,21
labiodental,5
bilabial,17
stop,45
linguavelar,14
coronal,77
glottal,7
sonorant,52
nonsibilant,117
voiced,84
sibilant,22
noncoronal,62
linguadental,5
