feature,count
linguaalveolar,704
linguapalatal,152
fricative,416
nonsonorant,860
glide,94
affricate,17
voiceless,516
liquid,223
nasal,205
labiodental,83
bilabial,208
stop,427
linguavelar,86
coronal,776
glottal,67
sonorant,522
nonsibilant,1198
voiced,866
sibilant,184
noncoronal,606
linguadental,82
