feature,count
linguaalveolar,270
linguapalatal,59
fricative,160
nonsonorant,314
glide,36
affricate,8
voiceless,189
liquid,87
nasal,90
labiodental,30
bilabial,87
stop,146
linguavelar,27
coronal,300
glottal,18
sonorant,213
nonsibilant,451
voiced,338
sibilant,76
noncoronal,227
linguadental,36
