feature,count
linguaalveolar,2768
linguapalatal,542
fricative,1572
nonsonorant,3160
glide,268
affricate,104
voiceless,1753
liquid,771
nasal,930
labiodental,328
bilabial,724
stop,1484
linguavelar,271
coronal,2837
glottal,186
sonorant,1969
nonsibilant,4381
voiced,3376
sibilant,748
noncoronal,2292
linguadental,310
