feature,count
linguaalveolar,2278
linguapalatal,496
fricative,1417
nonsonorant,2833
glide,329
affricate,99
voiceless,1716
liquid,604
nasal,859
labiodental,311
bilabial,804
stop,1317
linguavelar,279
coronal,2357
glottal,197
sonorant,1792
nonsibilant,3976
voiced,2909
sibilant,649
noncoronal,2268
linguadental,260
