feature,count
linguaalveolar,14
linguapalatal,3
fricative,10
nonsonorant,19
glide,2
affricate,0
voiceless,7
liquid,5
nasal,5
labiodental,1
bilabial,6
stop,9
linguavelar,2
coronal,20
glottal,1
sonorant,12
nonsibilant,27
voiced,24
sibilant,4
noncoronal,11
linguadental,4
