feature,count
linguaalveolar,157
linguapalatal,24
fricative,93
nonsonorant,178
glide,13
affricate,6
voiceless,89
liquid,45
nasal,64
labiodental,20
bilabial,35
stop,79
linguavelar,25
coronal,160
glottal,16
sonorant,122
nonsibilant,266
voiced,211
sibilant,34
noncoronal,140
linguadental,23
