feature,count
linguaalveolar,3098
linguapalatal,723
fricative,1813
nonsonorant,3732
glide,293
affricate,104
voiceless,2119
liquid,988
nasal,1194
labiodental,424
bilabial,929
stop,1815
linguavelar,468
coronal,3404
glottal,186
sonorant,2475
nonsibilant,5383
voiced,4088
sibilant,824
noncoronal,2803
linguadental,379
