feature,count
linguaalveolar,149
linguapalatal,44
fricative,91
nonsonorant,175
glide,22
affricate,1
voiceless,106
liquid,59
nasal,51
labiodental,26
bilabial,46
stop,83
linguavelar,15
coronal,170
glottal,14
sonorant,132
nonsibilant,269
voiced,201
sibilant,38
noncoronal,137
linguadental,13
